Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Flex Cap,Equities - Global Large Cap 1,Equities - Global Large Cap 2,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Small Cap,Property
24/12/2015,103.7,133.4,199.4,157.6,548.7,69.84,1.33,142.32,2.3,1.3,765.9,291.79,473.25,154
25/12/2015,103.7,133.4,199.4,157.6,548.7,69.84,1.33,142.32,2.3,1.3,765.9,291.79,473.25,154
28/12/2015,103.7,133.4,199.4,157.6,548.7,69.84,1.33,142.32,2.3,1.3,765.9,291.79,473.25,154
29/12/2015,104.4,133.7,200,157.93,555.3,69.64,1.34,143.43,2.32,1.3,770.4,293.76,475.57,155.7
30/12/2015,104.2,133.2,199.1,156.07,548.9,69.78,1.33,144.8,2.34,1.32,774.5,294.58,477.05,156.8
31/12/2015,104.2,133.3,199.2,156.91,542.6,68.95,1.33,144.08,2.33,1.31,770.6,293.54,477.05,156
01/01/2016,104.2,133.3,199.2,156.91,542.6,68.95,1.33,144.08,2.33,1.31,770.6,293.54,477.05,156
04/01/2016,105.1,133.9,200.3,158.82,540,67.69,1.3,142.06,2.29,1.28,758.3,287.67,479.45,153.5
05/01/2016,105.3,134,200.3,159.03,559.8,68.43,1.3,140.5,2.27,1.27,750.8,285.86,480.03,154.2
06/01/2016,105.7,134.5,201.5,161.07,550.2,67.23,1.29,140.19,2.27,1.26,748.2,284.57,480.7,154.9
07/01/2016,107,134.9,202.4,160.17,562.3,65.33,1.26,139.47,2.26,1.26,733,278.6,476.54,154
08/01/2016,106.5,134.6,201.5,160.86,578.7,65.22,1.26,138.93,2.24,1.25,734.8,282.36,477.65,152.8
11/01/2016,107,134.6,201.6,160.52,572.5,64.69,1.24,137.5,2.23,1.24,726.3,279.09,477.14,151.5
12/01/2016,107.7,134.6,201.6,161.13,561.7,64.33,1.24,139.12,2.26,1.25,721,280.47,477.91,153.8
13/01/2016,108.1,134.9,202.4,161.46,547.3,63.83,1.26,140.32,2.28,1.27,728.4,283.84,478.5,153.5
14/01/2016,108.6,135.1,203.5,161.72,546.9,62.91,1.25,136.29,2.24,1.24,700,277.66,460.68,151.2
15/01/2016,109,134.9,203.3,163.35,531.9,63.06,1.24,136.53,2.25,1.24,692.4,275.94,458.89,149.8
18/01/2016,109,134.6,203.4,162.39,534.9,63.13,1.23,134.78,2.23,1.23,682.3,272.26,450.63,150.2
19/01/2016,109.2,134,202.2,161.95,538.5,64.13,1.24,135.88,2.24,1.25,695.3,276.1,450.12,151.6
20/01/2016,111,134.5,203.8,164.24,519.1,61.13,1.23,135.29,2.25,1.24,673.4,271.94,456.14,150
21/01/2016,111.4,134.3,204,163.1,530.2,61.31,1.22,134.78,2.24,1.24,681.1,272.62,439.78,148.1
22/01/2016,109.2,133.6,202.8,162.4,530.9,63.44,1.24,135.34,2.24,1.26,688.2,279.38,457.29,149.4
25/01/2016,109.7,133.9,203.8,163.68,534.6,63.71,1.26,137.52,2.28,1.28,702.5,280.71,459.78,151.6
26/01/2016,109.8,134,204.3,163.93,542.3,62.44,1.25,136.44,2.27,1.26,696.8,278.69,457,150.9
27/01/2016,109.6,133.9,204.1,164.09,558.8,63.45,1.25,137.07,2.29,1.28,695.2,283.44,458.36,152.3
28/01/2016,109.6,134.1,204.6,164.62,570.9,64.02,1.26,135.81,2.29,1.27,695.8,286.15,459.98,150.8
29/01/2016,109.8,134.8,206.1,166.76,556.8,64.67,1.29,136.79,2.3,1.28,688.5,287.1,462.22,152.1
01/02/2016,109.9,134.6,205.6,164.82,575.4,65.78,1.31,139.6,2.36,1.32,699.3,290.34,464.26,154.7
02/02/2016,108.9,134.4,205.5,166.41,580.3,63.83,1.28,139.15,2.35,1.31,696,288.72,465.2,152.4
03/02/2016,108.9,134.5,205.8,167.63,572.5,62.95,1.25,136.75,2.33,1.29,680,285.47,464.97,151.2
04/02/2016,109.4,134.3,205.8,166.26,606.7,65.55,1.27,135.58,2.31,1.28,671.6,284.24,465.45,151.8
05/02/2016,110.2,134.2,205.9,166,629.5,67.44,1.29,135.47,2.3,1.28,677.6,281.21,466.23,152
08/02/2016,110.9,134.2,206.8,170.29,652.2,66.74,1.28,130.76,2.27,1.27,650,272.3,462.96,149.6
09/02/2016,111.7,134.5,207.8,169.77,676,66.63,1.26,127.85,2.25,1.24,633.9,269.83,458.64,146.7
10/02/2016,111,134.3,208.2,169.52,654.1,65.68,1.26,128.31,2.25,1.23,631.5,272.41,456.03,145.1
11/02/2016,113.6,135.1,210.5,173.21,665.6,64.22,1.23,128.14,2.25,1.23,625.4,266.06,440.56,144.7
12/02/2016,111.6,134,209,170.04,692.1,65.54,1.22,127.05,2.23,1.21,625.6,266.49,451.32,143.6
15/02/2016,111.6,133.2,207.3,169.3,703.2,67.87,1.26,130.11,2.29,1.26,644.8,275.47,453.86,147.2
16/02/2016,111.6,133.3,207.8,169.04,703.2,68.17,1.26,130.41,2.3,1.26,647.3,275.14,454.14,148
17/02/2016,112.4,133.2,207.1,167.25,681.3,69,1.28,132.99,2.33,1.28,660.9,281.03,456.28,150.3
18/02/2016,111.9,133,206.6,168.01,689.5,70.57,1.3,134.5,2.34,1.29,676,283.68,458.03,150.6
19/02/2016,113.2,133.8,208.3,168.84,720.6,70.52,1.29,134.42,2.35,1.29,675.8,284.32,458.7,152.6
22/02/2016,114.1,133.5,207.4,168.87,719.2,71.94,1.32,136.68,2.38,1.32,690.1,286.9,459.87,156.5
23/02/2016,114.4,133.4,207.1,168.17,724.4,72.41,1.33,136.86,2.39,1.32,689.5,284.3,459.45,156
24/02/2016,116.7,134,208.4,169.55,745.6,70.96,1.32,137.19,2.4,1.33,689.7,285.47,458.71,156.8
25/02/2016,116.2,133.6,207.4,168.32,751.4,71.84,1.31,138.45,2.41,1.35,693.2,287.39,456.67,157.4
26/02/2016,116,133.9,207.7,167.4,759.3,72.66,1.32,140.13,2.44,1.36,706.6,292.47,458.5,159.7
29/02/2016,116.5,134,208,169.46,747,73.35,1.32,140.43,2.44,1.35,702.7,290.77,458.63,159.3
01/03/2016,115.5,134.4,208.4,168.45,758.3,73.57,1.34,140.59,2.43,1.36,708.8,297.01,459.94,159.1
02/03/2016,114.5,133.9,207,167.43,728.4,73.61,1.37,141.86,2.44,1.36,724.2,298.49,460.32,161.5
03/03/2016,114.2,134.1,207.5,168.39,743.2,75.24,1.38,140.67,2.43,1.36,724.6,296.48,461.58,162.1
04/03/2016,113.9,134.4,207.7,167.3,764.3,75.98,1.38,140.33,2.43,1.36,726.3,296.29,462.5,161.8
07/03/2016,113.7,134.3,207.2,167.08,767,76.43,1.4,139.91,2.43,1.35,724.5,294.75,464.38,161.2
08/03/2016,114.1,135,208.4,171.26,782.1,76.9,1.39,138.41,2.41,1.35,727.4,293.61,463.98,160.4
09/03/2016,113.5,134.5,207.4,168.6,752.6,75.63,1.38,138.51,2.41,1.35,719.2,295.13,463.92,160.4
10/03/2016,113.5,134.8,208.1,167.85,760.4,76.34,1.4,138.6,2.43,1.36,720.1,295.12,464.68,160.6
11/03/2016,112.7,134.7,206.5,166.82,781.9,76.81,1.4,138.32,2.42,1.35,711.6,295.95,466.6,160.9
14/03/2016,112.5,135.1,206.2,168.09,764.6,76.91,1.4,139.66,2.44,1.35,723.3,297.22,468.25,162.6
15/03/2016,114.2,135.8,207.5,168.21,747.6,76.61,1.4,140.78,2.46,1.37,736.4,298.68,468.67,164.1
16/03/2016,114.5,135.9,207.4,168,760.2,76.98,1.38,141.03,2.47,1.37,729.2,299.18,469.79,165.3
17/03/2016,114.2,136.4,208.2,169.12,800,78.28,1.4,140.04,2.43,1.37,724.8,297.77,471.09,164.5
18/03/2016,113.4,136.3,207.8,169.14,786.2,78.65,1.42,139.98,2.43,1.35,725.3,299.13,472.99,165.3
21/03/2016,114,136.5,208.1,168.38,788.5,78.68,1.43,140.86,2.45,1.35,731.6,299.07,474.33,165.6
22/03/2016,114.6,136.3,207.5,168.74,792.5,78.84,1.44,141.47,2.45,1.37,735.7,296.14,473.71,165.9
23/03/2016,115.1,136.3,207.1,169.25,790.9,79.07,1.45,143.1,2.48,1.38,744.7,300.52,474.31,166.9
24/03/2016,115.5,136.7,208.1,168.23,752.3,76.6,1.43,142.63,2.48,1.38,736.6,299.15,474.84,165.7
25/03/2016,115.5,136.7,208.1,168.23,752.3,76.6,1.43,142.63,2.48,1.38,736.6,299.15,474.84,165.7
28/03/2016,115.5,136.7,208.1,168.23,752.3,76.6,1.43,142.63,2.48,1.38,736.6,299.15,474.84,165.7
29/03/2016,114.4,136.9,208.1,169.02,749.9,76.43,1.42,141.75,2.46,1.37,735.4,299.46,475.58,165.4
30/03/2016,114.2,137,208.3,168.04,777.2,77.62,1.43,142.99,2.48,1.37,737.7,302,476.44,167.6
31/03/2016,114.4,137,208.4,169.83,773.1,77.29,1.45,143.39,2.48,1.37,738.8,302.15,477.22,167.1
01/04/2016,115.6,137,207.8,169.15,769.1,77.11,1.45,143.4,2.48,1.35,747.7,297.91,478.32,167.6
04/04/2016,116.1,136.9,207.8,169.46,771.2,77.23,1.46,145.42,2.53,1.37,758.3,301.68,479.88,168.8
05/04/2016,116.8,137.8,209.6,170.64,755.8,75.66,1.43,144.06,2.51,1.36,752.4,298.65,478.99,167.7
06/04/2016,117.7,137.6,208.6,170.63,777.8,76.35,1.44,144.72,2.52,1.37,756.2,299.49,479.59,169.6
07/04/2016,118.3,137.8,209.1,172.24,784.5,77.05,1.44,146.27,2.54,1.39,771.2,302.14,481.35,170.2
08/04/2016,118.5,138,209.6,170.6,805.7,77,1.44,145.17,2.53,1.38,763.7,300.23,481.1,170.4
11/04/2016,117.2,137.5,208.6,169.46,821.4,77.31,1.44,144.06,2.52,1.37,759,300.33,483.77,169.2
12/04/2016,116.5,137.1,207.6,168.08,852.9,77.67,1.45,142.38,2.5,1.36,742.2,298.66,483.92,168.2
13/04/2016,116.3,137.1,207.8,169.21,858,79.57,1.48,143.74,2.52,1.38,756.6,303.24,484.45,170.6
14/04/2016,117,137.3,208.1,169.03,853.9,80.27,1.5,145.34,2.55,1.4,762.2,303.38,485.72,171.1
15/04/2016,117,137.5,208.5,169.73,835.7,79.74,1.5,144.41,2.53,1.39,765.2,303.58,486.53,170
18/04/2016,117.3,137.5,208.2,167.81,849.7,79.61,1.5,144.6,2.54,1.39,764.5,303.97,488.12,170.4
19/04/2016,115.5,137,207,166.94,849.7,79.99,1.49,144.58,2.54,1.4,759.9,307.24,488.4,169.6
20/04/2016,115.7,137.1,207.4,168.89,874.9,81.84,1.49,143.88,2.54,1.4,754.3,305.5,489.24,169.8
21/04/2016,115,136.8,206.3,166.26,868.5,81.86,1.49,143.12,2.52,1.39,765.1,303.24,488.7,168.1
22/04/2016,114.5,136.9,206.3,165.84,877.8,81.14,1.48,142.75,2.5,1.38,758.2,298.41,488.67,166.3
25/04/2016,113.6,136.9,205.8,166.1,858.9,80.69,1.46,141.65,2.48,1.37,753.8,297.84,488.29,166.5
26/04/2016,112.8,136.6,205.2,164.18,843.1,79.61,1.45,141.11,2.46,1.36,745.5,297.06,487.05,166.5
27/04/2016,112.3,136.7,204.9,165.28,851.7,80.12,1.45,141.4,2.45,1.35,745.6,295.91,487.23,166
28/04/2016,114,137.4,206.3,165.93,869.1,80.94,1.45,141.17,2.46,1.36,743.2,293.38,486.47,165.8
29/04/2016,113.9,137.3,206.1,166.28,894.6,81.53,1.45,140.59,2.46,1.36,731.3,295.01,486.39,165.5
02/05/2016,113.9,137.3,206.1,166.28,894.6,81.53,1.45,140.59,2.46,1.36,731.3,295.01,486.39,165.5
03/05/2016,114.6,137.9,207,168.76,927.1,80.98,1.42,141.13,2.46,1.35,723.1,293.48,486.33,165.1
04/05/2016,115.6,138.3,207.9,168.23,903.6,79.49,1.41,141.62,2.47,1.35,717.7,293.26,484.88,166.6
05/05/2016,115.5,138.1,207.3,169.12,869.9,79.13,1.41,141.46,2.48,1.35,710.7,293.52,483.77,168.4
06/05/2016,115.4,138.8,208.7,170.55,888.4,78.86,1.4,140.95,2.47,1.35,714.2,293.03,483.83,167.7
09/05/2016,115.5,138.9,208.7,170.16,920,79.78,1.42,142.76,2.5,1.36,719.2,296.2,484.49,170.1
10/05/2016,115.3,138.8,208.7,170.54,876.9,78.3,1.41,143.42,2.51,1.37,725.3,297.72,484.65,171.5
11/05/2016,115.5,138.9,209.1,170.69,906.9,79.73,1.42,143.99,2.53,1.37,725.9,296.14,484.52,170.9
12/05/2016,114.9,138.6,208.6,170.23,927.2,80.35,1.42,143.69,2.52,1.37,718.5,295.89,484.79,167.9
13/05/2016,115.3,138.7,209,171.21,916.3,80.02,1.41,143.32,2.52,1.36,713.2,293.61,484.07,168.6
16/05/2016,115.8,139,209.9,170.85,929.7,80.06,1.41,143.51,2.51,1.37,710.2,294.71,483.5,168.3
17/05/2016,114.5,138.7,208.9,171.55,937,80.26,1.41,143.69,2.51,1.37,712.6,297.25,483.75,168.5
18/05/2016,114.2,138.7,209,169.19,943.5,79.91,1.4,142.51,2.48,1.36,704.2,293.35,484.3,166.2
19/05/2016,112.3,137.9,207.5,169.53,870.7,77.14,1.37,141.07,2.45,1.34,700.6,289.36,485.87,162.2
20/05/2016,112.8,138,207.6,168.72,888.6,78.11,1.37,141.77,2.46,1.35,703.9,292.7,487.48,162.2
23/05/2016,114,138.3,208.1,169.02,895.9,78.63,1.38,143.26,2.47,1.35,717.6,293.63,488.29,164.2
24/05/2016,112.8,138.2,208,168.98,884.3,78.25,1.37,142.57,2.46,1.34,720.7,293.94,488.12,162.9
25/05/2016,112.1,138.3,208.4,170.2,838.5,78.05,1.39,144.17,2.48,1.36,724.6,298.43,488.55,163.6
26/05/2016,112,138.4,208.2,171.51,853.5,79.31,1.4,143.99,2.48,1.35,726.6,296.64,488.07,163.5
27/05/2016,112.6,138.8,209.4,171.26,847.7,79.14,1.41,144.77,2.49,1.36,738.8,297.49,488.58,164.2
30/05/2016,112.6,138.8,209.4,171.26,847.7,79.14,1.41,144.77,2.49,1.36,738.8,297.49,488.58,164.2
31/05/2016,112.3,138.5,208.5,172,827.7,78.83,1.42,145.58,2.5,1.37,737.2,298.98,488.58,165.1
01/06/2016,114.2,139.3,210.1,173.99,853.4,79.51,1.43,146.28,2.51,1.38,747.5,298.82,489.19,166.8
02/06/2016,114.5,139.5,210.6,174.5,855.4,79.86,1.44,146.49,2.52,1.39,747.5,299.37,490.6,166.7
03/06/2016,114.8,140,211.3,176.26,862.1,79.99,1.45,147.19,2.54,1.39,761.3,299.97,492.1,168
06/06/2016,116.4,140.5,212.4,175.7,948.1,82,1.47,146.93,2.55,1.39,764.1,300.02,492.74,169.6
07/06/2016,114.7,140.3,211.8,176.1,939.9,82.12,1.47,146.45,2.53,1.39,760.2,301.46,493.24,167.3
08/06/2016,115.2,140.5,212.2,176.87,938.1,82.79,1.47,146.41,2.53,1.39,761.2,299.74,492.38,168.2
09/06/2016,116.3,140.8,212.9,177.63,963.3,83.34,1.48,147.58,2.54,1.39,766.6,298.17,494.38,169.8
10/06/2016,116.7,141.1,213.3,178.1,981.6,82.67,1.47,146.79,2.55,1.37,756,294.09,492.88,169.5
13/06/2016,119.1,141.2,213.7,178.55,985.4,83.05,1.47,146.44,2.56,1.38,749.5,291.75,475.83,171.4
14/06/2016,119,141.5,214.8,181.09,979.5,82.16,1.45,144.52,2.53,1.36,735.5,285.03,467.58,170.2
15/06/2016,118.6,141,213.9,182.33,959.9,81.47,1.45,144.81,2.54,1.36,735.2,286.28,465.97,169.8
16/06/2016,119.9,141.7,215.9,182.53,989.6,81.92,1.45,144.47,2.53,1.36,730.1,283.11,475.66,170.9
17/06/2016,118.8,141.3,215.1,179.98,968.6,81.67,1.46,143.85,2.53,1.36,724.5,285.6,475.16,170
20/06/2016,115.6,140.3,212.9,176.5,942.5,81.31,1.44,143.05,2.5,1.36,723.1,291.87,479.4,168.5
21/06/2016,114.5,139.9,212.1,175.54,941.5,80.59,1.44,143.12,2.49,1.36,718.9,292.83,479.79,166.9
22/06/2016,115.1,139.8,211.4,174.66,926.7,81,1.46,144.02,2.52,1.37,722.1,294.5,466.81,168
23/06/2016,113.3,139.4,210.1,173.99,933.5,80.98,1.45,143.3,2.5,1.36,713.3,298.46,482.08,166.8
24/06/2016,124.3,140.8,216.6,182.25,1018,83.7,1.51,145.73,2.66,1.4,733.3,288.76,445.81,173.7
27/06/2016,129.2,141.7,218.9,186.31,1100,86.64,1.56,147.52,2.67,1.45,746.6,290.65,451.63,180.3
28/06/2016,128.1,141.5,218.4,187.26,1091,85.62,1.54,145.75,2.66,1.44,730,289.4,430.11,181
29/06/2016,127.3,141.9,219.6,188.68,1081,86.64,1.57,148.06,2.68,1.45,740.8,294.48,447.57,183
30/06/2016,126.6,142,219.3,189.93,1104,87.78,1.59,149.1,2.71,1.47,758.3,300.16,449.69,184.2
01/07/2016,129.3,144.1,223.5,191.78,1141,90.21,1.62,152.81,2.79,1.51,770,308.21,456.69,188.5
04/07/2016,129.3,143.8,222,192.92,1175,91.53,1.64,152.51,2.8,1.51,779.4,308.67,443.02,189.3
05/07/2016,131.1,144.5,223.3,195.4,1213,92.41,1.63,152.48,2.81,1.52,777.3,304.62,441.44,189.8
06/07/2016,133.5,145.3,224.7,195.79,1252,91.69,1.62,152.83,2.84,1.53,778.2,306.69,433.88,191.9
07/07/2016,132.5,145,223.8,193.93,1270,92.94,1.63,153.65,2.84,1.54,783.7,309.84,433.61,191.8
08/07/2016,133.1,145,223.5,195.14,1242,92.34,1.64,154.69,2.85,1.55,789.4,310.76,434.35,191.3
11/07/2016,132.5,145.8,224.6,194.66,1272,94.03,1.67,157.32,2.88,1.58,811.8,314.65,452.31,194.5
12/07/2016,129.9,145.7,223.5,192.93,1265,94.09,1.67,157.28,2.85,1.59,805,318.52,456.25,194.2
13/07/2016,128.1,146,223.3,195.31,1219,93.92,1.66,156.4,2.83,1.56,807.2,316.61,460.77,191.6
14/07/2016,127.3,146.6,223.5,193.93,1231,94.06,1.68,157.4,2.84,1.58,799.3,319.42,462.91,192.2
15/07/2016,126.9,146.5,222.8,191.22,1219,93.62,1.67,155.43,2.83,1.58,785,314.26,465.39,190.4
18/07/2016,127.8,146.6,222,192,1215,94.16,1.69,156.94,2.86,1.59,797.8,317.34,466.57,192.5
19/07/2016,128.4,146.7,222.5,192.02,1219,94.58,1.71,157.85,2.87,1.62,801.1,317.43,469.17,193.7
20/07/2016,128,146.5,222,190.52,1210,93.81,1.71,158.24,2.88,1.6,807.6,320.61,472.15,195.1
21/07/2016,127.6,146.1,220.8,189.67,1154,93.36,1.72,158.49,2.88,1.61,811.6,320.79,475.46,194.8
22/07/2016,128.6,146.5,221.6,191.21,1189,94,1.73,158.72,2.89,1.62,807.6,320.54,477.32,196.3
25/07/2016,128.2,146.7,221.4,191.6,1180,93.45,1.74,159.31,2.88,1.59,817.4,323.08,478.07,197.1
26/07/2016,129.1,147.1,222.5,190.82,1151,92.37,1.73,159.53,2.89,1.6,816.3,323.92,480.54,197.7
27/07/2016,129,147.1,222.4,194.43,1176,93.75,1.75,160.1,2.9,1.59,818.4,325.07,482.87,197.1
28/07/2016,129.4,148,224.2,194.76,1221,93.46,1.74,159.62,2.88,1.58,819.4,325.19,486.12,196.4
29/07/2016,129.4,147.9,223.7,196.74,1211,93,1.74,159.58,2.87,1.57,831.4,324.2,489.17,196.6
01/08/2016,130.1,148.4,224.8,195.14,1242,93.42,1.76,160.25,2.88,1.57,838.9,324.35,475.76,198.9
02/08/2016,129.1,147.4,223,193.09,1240,91.83,1.75,159.73,2.88,1.57,836.3,322.35,489.19,197.9
03/08/2016,128.3,147.4,223,193.76,1252,91.57,1.72,157.3,2.86,1.54,820.6,319.6,490.46,193.5
04/08/2016,129.1,147.4,223,199.64,1242,92.45,1.73,158.01,2.86,1.55,826.3,318.79,490.19,194.4
05/08/2016,130.3,150.7,227,199.76,1269,93.49,1.77,160.62,2.9,1.56,841.5,324.43,493.36,196.3
08/08/2016,130.2,151.3,227.2,201.33,1235,94.13,1.8,162.6,2.92,1.57,854.4,326.21,496.91,197.9
09/08/2016,131.2,151.7,228,203.82,1251,95.74,1.81,163.42,2.94,1.6,854.9,327.07,499.1,199.3
10/08/2016,131.3,152.9,230.7,207.54,1267,95.39,1.81,163.11,2.94,1.59,856.9,328.07,500.6,199.1
11/08/2016,132.1,153,231.4,209.55,1288,95.7,1.82,164.48,2.97,1.61,863.8,328.73,502.09,200.2
12/08/2016,132,152.9,231.1,208.94,1288,96.65,1.84,164.73,2.98,1.61,866.4,332.17,502.88,199.2
15/08/2016,132.9,152.9,231.5,207.22,1286,96.4,1.85,165.25,2.99,1.62,864.6,333.22,503.33,200.7
16/08/2016,132.9,152.8,231.3,205.25,1284,97.47,1.85,164.97,2.97,1.61,871.8,332.01,504.54,199.7
17/08/2016,132,151.8,229,205,1266,96.63,1.82,162.96,2.95,1.6,857.7,330.12,505.99,197.3
18/08/2016,131.1,152.2,230.2,205.78,1248,95.74,1.82,162.17,2.93,1.59,844.1,330.54,506.15,195.9
19/08/2016,131.6,152,229.9,203.68,1253,96.25,1.81,162.88,2.94,1.59,846.9,329.59,508.83,196.2
22/08/2016,131.5,151.8,229.5,205.5,1224,95.51,1.8,163.2,2.94,1.59,850.4,331.01,510.86,195.5
23/08/2016,131,152,229.8,207.62,1206,94.94,1.79,162.6,2.93,1.59,857.9,330.91,511.59,195.8
24/08/2016,130.2,152.3,230.6,207.54,1179,95.06,1.76,162.21,2.9,1.58,860.2,330.11,512.88,194.7
25/08/2016,130.6,152.4,231.1,207.6,1116,93.5,1.77,161.68,2.89,1.57,845.4,325.78,513.06,194.8
26/08/2016,130.4,152.3,230.8,208.89,1130,93.94,1.76,161.56,2.89,1.57,843.2,326.36,515.38,194.9
29/08/2016,130.4,152.3,230.8,208.89,1130,93.94,1.76,161.56,2.89,1.57,843.2,326.36,515.38,194.9
30/08/2016,130.4,152.7,231.3,208.72,1127,94.3,1.78,163.05,2.93,1.58,855,328.77,517.62,196
31/08/2016,129.4,152.7,231.5,207.8,1072,93.64,1.77,161.63,2.9,1.58,855.4,327.17,517.26,194.5
01/09/2016,128,152.1,229.9,206.95,1044,92.21,1.75,160.7,2.88,1.57,839.6,327.64,518.02,193.2
02/09/2016,127.9,152,230,204.26,1077,92.46,1.76,160.99,2.89,1.58,840.4,327.8,517.56,192.8
05/09/2016,127.9,151.8,229.6,205.73,1113,93.75,1.78,161.62,2.89,1.58,847.9,329.92,520.09,193.5
06/09/2016,127.3,152.2,230.4,205.72,1114,93.67,1.79,161.7,2.89,1.58,844.7,329.13,519.94,193.8
07/09/2016,128.2,152.2,230.1,206.14,1155,94.26,1.8,161.76,2.89,1.59,849.8,328.27,519.57,194.2
08/09/2016,128.3,151.8,229.6,202.66,1152,94.55,1.81,162.05,2.9,1.6,859.1,328.56,520.94,195.6
09/09/2016,127.6,150.1,226.2,197.6,1127,94.78,1.79,161.58,2.89,1.58,859,325.64,521.7,193.8
12/09/2016,127.7,149.3,224.4,197.35,1077,91.72,1.74,158.55,2.83,1.56,840.3,317.08,518.81,187.8
13/09/2016,127.9,150.1,225.9,196.07,1105,92.71,1.76,160.78,2.86,1.57,840.9,320.69,521.19,189.2
14/09/2016,127.9,149,223.2,195.37,1074,91.41,1.75,160.13,2.85,1.56,839.3,321.31,521.41,187.1
15/09/2016,127.8,148.8,222.7,194.71,1067,90.78,1.76,159.88,2.85,1.57,836,319.81,519.89,186.8
16/09/2016,128.9,149.6,224.2,195.52,1073,91.14,1.77,161.17,2.88,1.58,852.3,322.58,522.55,187.8
19/09/2016,129.7,149.3,223.7,194.35,1082,92.55,1.79,162.46,2.91,1.6,857.8,326.1,523.4,190.1
20/09/2016,130.8,149.7,224.3,196.68,1092,92.9,1.81,163.42,2.93,1.61,868.2,327.97,524.48,192.6
21/09/2016,130.4,149.9,224.6,195.9,1094,92.57,1.81,163.3,2.92,1.61,866.3,328,525.35,192.5
22/09/2016,130.8,150.6,226.1,200.55,1162,94.7,1.83,164.81,2.94,1.62,868.1,330.31,525.45,193.9
23/09/2016,131.9,151.4,227.9,200.24,1165,95.28,1.85,165.73,2.97,1.63,883.1,330.58,527.07,197.1
26/09/2016,132.5,151.3,227.7,201.58,1142,94.5,1.83,165.16,2.96,1.62,872.7,327.75,525.04,197.7
27/09/2016,132.4,151.7,228.8,203.53,1138,93.94,1.84,163.79,2.94,1.62,866.6,326.6,523.86,197.9
28/09/2016,131.7,151.6,228.6,202.84,1108,93.32,1.83,164.56,2.94,1.62,880.8,329.43,525.28,195.8
29/09/2016,131.5,151,227.2,200.86,1128,95.92,1.84,165.04,2.94,1.62,879.2,329.28,526.38,196.7
30/09/2016,132.1,151.4,228,197.74,1127,95.7,1.82,163.77,2.93,1.61,865.8,326.64,524.86,195.3
03/10/2016,132.8,150.6,226.4,199.41,1126,96.89,1.85,166.71,2.97,1.64,870.6,333.31,526.97,196.7
04/10/2016,133.4,150.9,227.1,198.51,1113,97.81,1.87,168.14,3,1.66,878.2,338.83,529.77,195.4
05/10/2016,133.1,149.9,224.9,196.6,1024,96.14,1.87,167.77,2.98,1.65,877.5,337.09,528.62,193
06/10/2016,133,149.8,225.2,194.4,1023,97.28,1.89,167.89,2.98,1.64,860.9,334.51,530.09,190.5
07/10/2016,136.1,148.1,221.9,192.12,1023,99.4,1.92,170.84,3.04,1.67,865.7,335.22,530.93,194.5
10/10/2016,136.1,147.6,221.2,190.59,1028,99.25,1.92,169.48,3.02,1.66,869.2,334.67,515.31,193.7
11/10/2016,136.9,147.8,221.9,191.33,1036,101.4,1.94,171.84,3.07,1.68,878.5,337.79,528.94,196
12/10/2016,136.7,147.3,220.2,189.13,1023,100.6,1.92,170.23,3.03,1.66,868.4,334.99,514.2,194.4
13/10/2016,137.4,147.3,220.9,190.58,1056,100.5,1.91,170.57,3.03,1.66,859.1,332.47,527.06,196.2
14/10/2016,136.7,146.7,219.9,188.19,1058,100.6,1.91,170.42,3.02,1.65,861.4,332.32,526.53,197.2
17/10/2016,137.3,146.3,218.3,187.96,1041,100.4,1.91,170.6,3.03,1.65,851.2,329.5,513.56,197.3
18/10/2016,136.4,146.9,219.8,188.91,1055,100.7,1.92,169.73,3.01,1.64,857,328.38,514.41,197
19/10/2016,136.4,147.1,220.3,189.22,1088,101,1.93,169.79,3.01,1.65,854.6,327.08,528.94,197.2
20/10/2016,136.6,146.8,219.4,189.93,1111,102.2,1.94,170.76,3.02,1.66,850.4,328.74,512.44,198.6
21/10/2016,137,147.3,220.5,190.3,1115,102.2,1.94,171.17,3.02,1.65,851,329.45,526.55,198.8
24/10/2016,136.7,147.4,221.3,189.8,1110,102.1,1.94,171.54,3.02,1.65,857.9,331.09,513.52,198.2
25/10/2016,136.2,146.7,219.7,190.06,1096,102.3,1.95,172,3.03,1.66,851.3,331.05,524.79,198.8
26/10/2016,136.7,146.4,219,187.26,1117,102.2,1.94,170.66,3,1.65,852.5,328.18,508.29,198.4
27/10/2016,135.5,145.7,217.4,185.54,1087,101.6,1.92,169.52,2.98,1.64,844.9,329.44,519.53,195.5
28/10/2016,136.5,145.3,216.6,184,1084,102.3,1.93,170.38,2.99,1.65,845,328.24,520.26,193.9
31/10/2016,136.3,145.5,217,184.67,1091,102.1,1.93,169.58,3,1.65,839.3,330.54,506.71,194.1
01/11/2016,136,145.4,216.8,182.74,1110,101.6,1.92,169.45,2.99,1.64,843.6,329.28,520.69,195.4
02/11/2016,136.3,145.9,217.9,185.54,1130,100.6,1.89,167.16,2.95,1.63,831.7,326.8,518.34,191.8
