Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Flex Cap,Equities - Global Large Cap 1,Equities - Global Large Cap 2,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Small Cap,Property
04/07/2011,0.995155039,1.000968054,1.00062348,1.002850898,0.996052632,1.004955401,1.00621118,1.007568279,1.008849558,1.006837139,1.018827455,1.009021028,1.006117155,1.010138249
05/07/2011,0.99707887,1.001934236,1.001246184,1.002084715,0.995376486,0.998027613,1,0.999782277,1,1.00679071,1.00374269,1.00944406,1.001385308,1
06/07/2011,1.00390625,1.002895753,1.003733898,1.00643026,1.01459854,1.006916996,1,1.0021777,1,1.004721435,1.000466092,0.995509262,1.003304769,1.008211679
07/07/2011,1,1,1,0.995020201,1.014388489,1.004906771,1.012345679,1.005106475,1.00877193,1.002953813,1.006522246,1.00275672,1.007200582,1.00361991
08/07/2011,0.998054475,1,1,1.011425873,1.008381689,1.010742188,1.006097561,1.006269592,1.008695652,1.004819277,1.005785698,1.006373008,1.000646462,1.009918846
11/07/2011,1.005847953,1.006737247,1.009300019,1.008869387,0.990409207,0.985507246,0.975757576,0.989472553,0.99137931,0.992539302,0.983893235,0.986527597,0.998175876,0.986607143
12/07/2011,1.011627907,1.003824092,1.006757172,1.001203035,0.991607489,0.984313725,0.98136646,0.981543806,0.991304348,0.99409396,0.967259121,0.97847703,0.987474301,0.990045249
13/07/2011,0.995210728,0.994285714,0.993288181,0.992235881,1.03125,1.010956175,1,0.999668178,1,0.99689441,1.006769826,1.008940057,0.998727686,1.006398537
14/07/2011,0.992300289,1,1.000614288,1.002421984,1.017045455,0.99408867,1.006329114,0.995463598,0.99122807,0.992144115,1.007204611,0.995856442,1.001158122,0.982742961
15/07/2011,0.999030068,1,1.000613911,1.004460552,1.00248293,0.993062438,0.993710692,0.990996999,0.991150442,0.996040956,0.98617072,0.995071054,0.968304157,0.993530499
