Date,Commodities,Gov Bonds,International,Property,UK
06/05/2011,99.67,160.09,62.21,106.6,176.5
09/05/2011,99.67,160.19,62.13,106.4,177.7
10/05/2011,101.1,160.19,62.89,107.1,179.8
11/05/2011,100.7,159.49,62.13,107.1,180.5
12/05/2011,97.81,160.19,61.91,106.4,178.7
13/05/2011,98.46,159.79,62.72,107.3,179.4
16/05/2011,97.17,160.29,62.22,106.2,176.2
17/05/2011,97.48,159.79,61.88,106.2,177.5
18/05/2011,97.98,160.19,62.51,107.3,177
19/05/2011,99.61,159.49,62.97,108.1,180.9
20/05/2011,99.16,160.29,62.02,108,178.8
23/05/2011,97.61,160.99,61.53,106.3,175.6
24/05/2011,98.2,160.69,61.68,106.4,175.9
25/05/2011,98.04,160.79,61.03,105.9,175.7
26/05/2011,98.99,160.99,61.06,106,176.7
27/05/2011,99.39,161.09,61.47,106.6,179.3
30/05/2011,99.39,161.09,61.47,106.6,179.3
31/05/2011,100.5,161.19,62.06,107.7,181.4
01/06/2011,101.2,161.59,62.3,108.6,181.4
02/06/2011,98.83,161.79,61.58,106.9,177.3
03/06/2011,98.84,161.69,61.19,106.7,176.3
06/06/2011,98.32,161.59,60.87,106.2,177.9
07/06/2011,97.83,161.09,60.53,105.7,177.1
08/06/2011,96.92,160.89,60.28,105.8,174.8
09/06/2011,96.7,161.49,60.31,105.3,176.7
10/06/2011,98.31,161.59,60.36,105.3,177.7
13/06/2011,96.9,161.79,59.93,103.8,174.3
14/06/2011,96.11,161.49,60.2,104,174.4
15/06/2011,97.57,161.29,60.19,105.2,174.7
16/06/2011,95.59,162.09,59.7,104.2,172.7
17/06/2011,95.46,161.69,60.14,104.7,173.6
20/06/2011,94.28,162.09,59.71,104.2,171
21/06/2011,95.74,161.59,60.44,105.5,172.8
22/06/2011,96.99,162.29,61.24,105.9,173.1
23/06/2011,96.72,161.79,60.54,106.3,172.1
24/06/2011,96.81,162.29,60.84,106,172.1
27/06/2011,95.78,162.59,60.53,105.6,172
28/06/2011,96.67,161.89,61.15,106.2,172.9
29/06/2011,99.28,160.29,61.56,107.4,176
30/06/2011,100.2,161.09,62.85,108.3,178.6
01/07/2011,101,160.39,62.58,108.5,181.2
04/07/2011,101.5,160.49,63.55,109.6,180.8
05/07/2011,101.3,160.69,62.94,109.6,181.3
06/07/2011,102,161.29,63.1,110.5,180.1
07/07/2011,102.6,161.29,64.1,110.9,181.2
08/07/2011,103.7,161.29,63.4,112,182.3
11/07/2011,102.1,162.79,62.9,110.5,179.3
12/07/2011,100.5,163.89,62.46,109.4,177.1
13/07/2011,101.7,162.79,62.06,110.1,176.8
14/07/2011,101,162.89,62.03,108.2,176.3
15/07/2011,100.3,162.99,61.59,107.5,175.9
18/07/2011,100.4,163.69,61.22,107.5,173.8
19/07/2011,100.8,163.29,61.51,107.6,173.8
20/07/2011,102,163.19,61.75,108.7,175.8
21/07/2011,101.4,163.29,62.21,108.5,175.4
22/07/2011,102.7,162.29,62.12,109.2,178.8
25/07/2011,102.2,163.69,62.22,108.8,177.9
26/07/2011,102.5,163.59,61.86,108.5,177.9
27/07/2011,102.1,163.79,61.38,108.6,177.6
28/07/2011,100.2,164.39,60.89,107.1,175.1
29/07/2011,99.57,164.69,60,106.9,176.5
01/08/2011,100.1,164.89,60.73,107.9,179
02/08/2011,98,165.79,59.94,106.1,172.3
03/08/2011,95.93,166.39,58.35,103.3,170.8
04/08/2011,93.83,166.99,57.25,101.6,168.1
05/08/2011,89.42,167.49,55.17,97.59,158.8
08/08/2011,86.29,167.69,53.95,93.38,155
09/08/2011,83.68,167.69,52.98,89.74,152.6
10/08/2011,87.9,167.39,53.58,95.15,159
11/08/2011,86.89,168.69,52.96,94.4,154.2
12/08/2011,88.82,167.99,54.56,96.03,159.3
15/08/2011,90.34,167.99,55.23,97.01,162.5
16/08/2011,89.33,167.79,54.91,97.43,160.9
17/08/2011,89.98,168.69,55.14,98.06,161.9
18/08/2011,87.75,170.39,53.1,96.02,159.1
19/08/2011,83.52,170.59,51.93,92.45,151.2
22/08/2011,85.3,170.09,52.18,93.1,155.9
23/08/2011,85.33,170.29,51.98,93.79,156.3
24/08/2011,85.67,169.99,53.48,93.62,155.7
25/08/2011,88.03,168.99,53.88,96.03,158.2
26/08/2011,87.06,169.89,53.21,95.16,154.6
29/08/2011,87.06,169.89,53.21,95.16,154.6
30/08/2011,90.67,168.99,55.26,98.66,158.6
31/08/2011,92.04,168.79,56.22,99.78,161.4
01/09/2011,92.77,168.89,56.32,101.1,163
02/09/2011,91.48,169.39,55.05,99.24,161
05/09/2011,88.99,171.89,54.27,96.94,156.4
06/09/2011,88.95,170.99,53.52,96.61,157.4
07/09/2011,91.52,170.99,55.06,99.01,159.8
08/09/2011,92.95,171.49,55.23,100.4,162.8
09/09/2011,92.15,171.69,54.42,99.39,160.4
12/09/2011,88.06,173.2,53.59,95.74,154
13/09/2011,88.35,173.3,53.98,96.26,154.2
14/09/2011,90.48,172.9,54.14,96.82,158.7
15/09/2011,91.58,171.39,55.33,97.5,161.7
16/09/2011,92.35,171.39,56.18,98.88,162.5
19/09/2011,90.51,173,55.2,98.05,159.3
20/09/2011,91.14,173.1,55.48,98.05,161
21/09/2011,90.07,172.39,55.84,97.98,161.3
22/09/2011,84.62,173.7,53.28,93.34,153.5
23/09/2011,81.67,174.5,52.9,92.34,150.5
26/09/2011,82,173.4,52.72,92.83,155.5
27/09/2011,84.47,171.79,54.76,94.42,157.8
28/09/2011,84.95,171.79,54.77,94.74,159.8
29/09/2011,82.14,172.49,54.41,93.91,157.4
30/09/2011,80.85,172.49,53.49,93.51,155.2
03/10/2011,79.61,173.8,52.73,92.31,153.3
04/10/2011,76.77,176.7,51.31,90.29,149.1
05/10/2011,79.49,175.1,52.51,91.7,152.5
06/10/2011,83.44,174.9,54.05,93.15,156.6
07/10/2011,84.03,174.8,54.56,93.88,158.7
10/10/2011,84.59,174.3,54.99,92.99,160.9
11/10/2011,85.29,173.2,55.51,94.8,161.2
12/10/2011,87.01,171.99,55.97,94.52,163.3
13/10/2011,86.88,172.8,55.76,95.93,162.7
14/10/2011,87.63,172.59,56.23,95.86,164.2
17/10/2011,89.1,173.1,56.24,97.5,165.2
18/10/2011,86.69,173.9,55.52,94.89,161.9
19/10/2011,88.19,173.8,56.12,96.74,164.6
20/10/2011,86.94,174.3,55.64,95.73,163.3
21/10/2011,86.55,173.5,55.97,95.52,163.2
24/10/2011,88.38,173.6,56.67,97.61,165
25/10/2011,89.87,172.8,56.41,98.62,167.2
26/10/2011,88.75,174.7,56.51,97.37,166.3
27/10/2011,92.92,173.8,58.16,100.5,171.1
28/10/2011,93.18,172.39,58.26,102.2,171.4
31/10/2011,92.27,173.9,57.64,101.3,170.5
01/11/2011,87.92,177,55.78,98.9,162.6
02/11/2011,88.65,176.2,56,98.48,162.9
03/11/2011,89.5,175.8,56.31,98.72,165.6
04/11/2011,91.26,175.7,56.5,100.2,167.7
07/11/2011,90.15,176.8,56.64,98.83,164.7
08/11/2011,91.63,176.8,56.76,99.12,168.1
09/11/2011,90.35,177.6,56.17,99.18,164.6
10/11/2011,90.15,178.2,55.65,97.54,165.4
11/11/2011,89.68,177.8,56.46,97.15,164.7
14/11/2011,90.96,177.9,56.62,98.83,166
15/11/2011,89.53,179.2,56.57,96.89,164
16/11/2011,89.95,179.9,56.4,97.4,165.1
17/11/2011,89.33,179.6,55.93,96.61,163.3
18/11/2011,88.53,178.2,55.34,95.17,162.6
21/11/2011,86.54,178.9,54.68,94.65,158.5
22/11/2011,87.18,178.5,54.65,94.7,158.8
23/11/2011,85.46,179.5,53.77,93.31,156.3
24/11/2011,85.57,179.2,53.53,92.95,156
25/11/2011,84.13,178.7,53.57,91.88,154.3
28/11/2011,86.57,178.3,54.82,94.38,159.3
29/11/2011,87.56,180.2,54.99,95.23,161
30/11/2011,88.4,180.6,56.2,95.32,163.4
01/12/2011,91.05,177.2,57.05,98.04,167.4
02/12/2011,92.38,177.2,57.45,98.36,167.9
05/12/2011,92.05,177.3,57.71,98.84,168.2
06/12/2011,91.53,177.5,57.48,98.19,169
07/12/2011,92.24,178.7,56.88,98.83,168.2
08/12/2011,91.48,178.9,56.99,98.46,167.7
09/12/2011,90.4,178.6,56.86,96.87,166.6
12/12/2011,89.88,179.5,56.5,97.23,165.4
13/12/2011,89.29,180,56.74,96.52,164.5
14/12/2011,88.15,179,55.79,95.63,164.5
15/12/2011,86.67,179.7,55.73,95.44,164.5
16/12/2011,87.45,179.5,55.72,96.8,163.1
19/12/2011,87.43,180.2,55.4,96.89,162.4
20/12/2011,86.35,180.5,55.46,95.82,160.8
21/12/2011,88.15,180.9,55.52,97.51,163.2
22/12/2011,88.45,180.5,56.12,97.41,164.8
23/12/2011,89.43,180.7,56.4,98.63,165.5
26/12/2011,89.43,180.7,56.4,98.63,165.5
27/12/2011,89.43,180.7,56.4,98.63,165.5
28/12/2011,89.62,180.8,56.92,98.95,166.6
29/12/2011,89.28,181.6,57.04,99.38,165.6
30/12/2011,89.73,181.6,57.13,99.67,167.5
02/01/2012,89.73,181.6,57.13,99.67,167.5
03/01/2012,91.85,180.9,57.86,100.5,170.3
04/01/2012,92.46,180.8,57.64,100.4,171.1
05/01/2012,92,180.8,57.71,99.18,169.1
06/01/2012,92.89,180.3,57.92,99.85,169.8
09/01/2012,92.59,180.7,57.95,99.94,169.3
10/01/2012,94.04,180.9,58.64,100.7,170.5
11/01/2012,94.47,180.5,58.77,101.4,170.2
12/01/2012,95.18,181,59.33,102.6,171.3
13/01/2012,94.72,181.4,59.05,102.5,170.9
16/01/2012,94.3,182,59.08,102.1,169.8
17/01/2012,95.51,181.8,59.49,103.3,171.6
18/01/2012,95.37,182.5,59.34,103.3,172.2
19/01/2012,95.73,182.2,59.96,104.1,172.8
20/01/2012,95.33,180.9,59.89,105,173.2
23/01/2012,95.19,179.7,60.04,105.2,174.2
24/01/2012,95.06,179.9,59.49,104.6,172.7
25/01/2012,95.12,179.4,59.68,105.4,172.7
26/01/2012,96.58,180.1,60.59,106.2,174.9
27/01/2012,96.26,180.7,60.05,106.4,174.6
30/01/2012,95.34,181.4,59.52,105.7,172
31/01/2012,95.16,181.2,59.62,105,173.8
01/02/2012,95.25,181.6,59.86,106,175.3
02/02/2012,95.43,180.5,60.26,106.3,175.2
03/02/2012,95.53,179.8,60.83,106.5,176.2
06/02/2012,96.35,179.2,60.91,107.4,177.9
07/02/2012,96.32,179,60.72,107.2,177.6
08/02/2012,96.42,178,61.24,107.5,178.5
09/02/2012,96.66,178.8,61.32,108.2,178.3
10/02/2012,95.61,177.8,60.82,106.9,177.8
13/02/2012,96.5,177.9,61.24,107.5,178.9
14/02/2012,96.4,178.5,61.39,108.4,179.2
15/02/2012,96.53,178.9,61.77,108.9,179.5
16/02/2012,95.64,178.8,61.16,108.1,178.8
17/02/2012,96.38,177.6,61.69,108.6,179.4
20/02/2012,97.22,177,61.81,109.2,180.9
21/02/2012,96.79,177,61.94,108.7,180
22/02/2012,98.02,177.8,62.36,108.6,179.6
23/02/2012,98.65,178.3,62.08,108.1,180.6
24/02/2012,98.68,179.4,62.06,108.8,181.1
27/02/2012,97.5,180.2,61.62,107.5,179.2
28/02/2012,98.29,180.6,62.26,108.9,181.6
29/02/2012,98.4,179.9,62.18,108,181.8
01/03/2012,97.18,178.9,61.87,107.2,181.4
02/03/2012,98.07,178.8,62.19,108.1,180.7
05/03/2012,97.17,179.8,61.84,108.2,179.5
06/03/2012,94.98,179.5,61.08,107.3,177.2
07/03/2012,94.15,179.9,61.13,107.3,176.9
08/03/2012,95.2,179.4,61.69,108.6,180.5
09/03/2012,94.97,179.5,62.28,108.3,179.2
12/03/2012,96,180,62.47,109.2,179.9
13/03/2012,96.19,180,62.72,110.4,181.9
14/03/2012,96.33,177.7,63.28,111.2,183.1
15/03/2012,95.39,176.1,63.26,111,182.1
16/03/2012,95.38,175.3,63.13,110.6,182.9
19/03/2012,95.46,175.9,63.07,110,182.3
20/03/2012,94.8,175.6,62.88,109.8,180.6
21/03/2012,94.55,175.8,62.67,109.6,180.9
22/03/2012,93.48,176.8,62.37,108.9,179.2
23/03/2012,92.63,177.4,62.21,107.9,178.5
26/03/2012,93.38,176.9,62.43,108.3,180.3
27/03/2012,94.31,177.2,62.88,109.5,181.5
28/03/2012,93.41,177.5,62.9,109.5,180.1
29/03/2012,92.23,178.2,62.13,109.1,178.2
30/03/2012,92.27,178.1,62.2,108.3,178.8
02/04/2012,92.17,177.5,62.15,108.4,178.3
03/04/2012,93.37,177.9,62.62,109.1,180.1
04/04/2012,91.71,178.4,62.04,108,178.4
05/04/2012,91.22,178.8,61.76,108.2,175.9
06/04/2012,91.22,178.8,61.76,108.2,175.9
09/04/2012,91.22,178.8,61.76,108.2,175.9
10/04/2012,90.35,179.6,61.07,107.4,174.3
11/04/2012,89.83,180,60.42,106.3,173.3
12/04/2012,89.32,179.4,60.69,106.3,173.5
13/04/2012,91.13,179.9,60.76,107.9,175.5
16/04/2012,90.41,180,60.78,107.6,174.9
17/04/2012,89.82,179.2,60.79,107.8,175.6
18/04/2012,90.87,178.9,60.87,108.6,176.7
19/04/2012,90.78,178.5,60.51,108,179
20/04/2012,90.5,177.9,60.28,107.7,177.2
23/04/2012,88.85,178.5,59.3,107,174.6
24/04/2012,88.75,178.2,59.47,107.2,174.9
25/04/2012,90.24,179,60.31,109.3,176.2
26/04/2012,90.16,179.1,60.17,108.9,176.2
27/04/2012,90.46,179,60.37,108.9,177.5
30/04/2012,90.59,178.7,60.25,109.4,178.5
01/05/2012,90.38,179,60.27,109,178.4
02/05/2012,91.34,179.4,60.49,110.1,177.8
03/05/2012,90.57,179.6,60.53,110.1,178.4
04/05/2012,89.11,179.4,59.71,109.3,176.7
07/05/2012,89.11,179.4,59.71,109.3,176.7
08/05/2012,86.15,180.7,58.96,108.3,173.4
09/05/2012,84.79,181.2,58.36,107.4,169.8
10/05/2012,85.62,180.8,58.67,107.8,171.2
11/05/2012,85.44,180.6,58.51,107.7,170.3
14/05/2012,84.18,181.6,57.81,107.1,169.9
15/05/2012,83.83,181,57.81,107.2,168.9
16/05/2012,82.43,181.7,57.83,106.7,166.6
17/05/2012,82.3,182.1,57.6,106.5,166.7
18/05/2012,81.88,182.9,56.91,104.6,164
21/05/2012,82.04,182.4,56.85,104.5,164.1
22/05/2012,83.19,182.4,57.46,106,165.6
23/05/2012,81.81,183.1,57.06,105.3,164.1
24/05/2012,83.11,183.5,57.35,106.3,166.3
25/05/2012,82.83,183.7,57.68,106.5,164.6
28/05/2012,83.66,183.6,57.63,107.1,166.7
29/05/2012,83.86,183.9,58.15,107.4,166.1
30/05/2012,83.25,184.4,57.94,107.2,163.9
31/05/2012,83.17,184.4,57.88,107,166.5
01/06/2012,81.83,187.4,57.37,107.2,164.3
04/06/2012,81.83,187.4,57.37,107.2,164.3
05/06/2012,81.83,187.4,57.37,107.2,164.3
06/06/2012,83.22,185.7,57.76,108,166.5
07/06/2012,84.25,185.6,58.56,109,168.2
08/06/2012,83.05,185.9,58.18,107.8,167.4
11/06/2012,84.46,184.8,58.58,109.6,169.8
12/06/2012,83,184.4,57.84,107.6,168.9
13/06/2012,83.5,183.1,57.91,107.8,169
14/06/2012,83.16,183.2,58.27,107.8,169.4
15/06/2012,84.72,183.7,58.57,109.5,170.3
18/06/2012,84.85,184.9,58.72,109.1,170.1
19/06/2012,85.18,185.3,59.23,109.7,171.2
20/06/2012,86.29,184.4,59.35,110,173.6
21/06/2012,85.54,184.6,59.39,109.9,174.1
22/06/2012,83.45,185.1,58.76,109.1,172
25/06/2012,82.8,185.5,58.18,108.8,170
26/06/2012,82.4,184.3,57.92,108.5,169.1
27/06/2012,82.86,184.7,58.48,109.5,169.5
28/06/2012,83.69,185.7,58.57,109.9,170.5
29/06/2012,85.79,184,59.57,112.3,173.4
02/07/2012,86.45,183.8,59.88,113.2,174.8
03/07/2012,86.68,184.4,60.45,113.9,175.3
04/07/2012,88.23,183.9,60.94,114.7,175.9
05/07/2012,88.61,184.5,60.8,115.2,177.9
06/07/2012,88.06,184.7,60.41,115.2,176.1
09/07/2012,86.7,185.8,59.94,114.9,174.8
10/07/2012,86.93,185.6,60.23,115.4,175.9
11/07/2012,85.36,185.8,59.58,114.4,175.2
12/07/2012,84.66,186.7,59.24,114,173.2
13/07/2012,85.18,186.6,59.69,115.3,174.9
16/07/2012,85.7,187,59.43,115.4,175.4
17/07/2012,85.33,187.3,59.82,115.6,174.4
18/07/2012,85.67,187.8,59.99,116.4,174.5
19/07/2012,86.34,187.2,60.12,116,176.7
20/07/2012,86.5,187.1,59.76,115.1,176.3
23/07/2012,85.32,188.3,58.88,114.4,172.4
24/07/2012,86.56,187.3,59.14,114.6,171.5
25/07/2012,86.32,187.3,59.11,114.6,171.1
26/07/2012,86.6,187.3,59.09,115.2,173
27/07/2012,86.92,187.2,59.71,114.7,173.2
30/07/2012,88.4,186.5,60.84,116,175.5
31/07/2012,88.71,187.6,61.07,116.7,176.9
01/08/2012,88.26,187.5,60.99,117.2,177
02/08/2012,88.73,187.2,60.61,117.5,177.6
03/08/2012,88.62,187.1,61.3,118.1,177.8
06/08/2012,89.14,187.5,61.8,118.7,179.7
07/08/2012,89.56,187.5,61.82,118.1,179.7
08/08/2012,90.44,187,61.72,117.2,180.5
09/08/2012,90.7,186.8,62.05,116.9,181.6
10/08/2012,91.21,187.2,61.82,116.7,181.4
13/08/2012,90.77,186.4,61.88,116.3,181.6
14/08/2012,90.56,187,62.03,116.4,182
15/08/2012,90.2,185.7,61.98,116,181.9
16/08/2012,90.44,185,61.94,116.3,181.5
17/08/2012,91.12,184.9,62.47,117,182.4
20/08/2012,90.85,184.8,62.39,117,182.2
21/08/2012,90.83,184.9,62.65,116.5,182.3
22/08/2012,90.22,184.8,62.05,116.2,180.7
23/08/2012,90.14,185.7,61.65,116,181.8
24/08/2012,88.96,186.4,61.42,115.6,180
27/08/2012,88.96,186.4,61.42,115.6,180
28/08/2012,89.14,187.1,61.64,116.2,180.1
29/08/2012,88.68,187.3,61.68,116.3,179.4
30/08/2012,87.64,187.5,61.19,115.2,178.9
31/08/2012,87.7,187,61.3,115.5,180.4
03/09/2012,88.32,187,61.27,115.4,180.5
04/09/2012,88.07,187.2,61.15,115.4,178.2
05/09/2012,87.19,187.2,60.89,115.4,177.5
06/09/2012,88.12,186.6,61.57,116.1,179.2
07/09/2012,89.64,184.3,62.2,117.1,181.5
10/09/2012,90.44,185.1,62.37,116.2,181.9
11/09/2012,89.94,185.1,62.14,115.8,181
12/09/2012,90.57,183.9,62.19,116.3,181.8
13/09/2012,90.38,184.4,62.02,116.3,181.5
14/09/2012,92.53,182.8,63.14,117.6,185.7
17/09/2012,92.83,182.8,62.76,117.6,185.2
18/09/2012,91.84,183.6,62.74,116.9,183.5
19/09/2012,92.22,183.9,62.91,116.8,184.2
20/09/2012,91.87,184.4,62.47,116.2,183.6
21/09/2012,91.63,184.4,62.75,115.2,183.5
24/09/2012,90.89,184.5,62.56,115.1,182.4
25/09/2012,91.2,184.9,62.64,115.3,183.1
26/09/2012,90.38,185.4,61.92,114.7,181.8
27/09/2012,90.19,185.9,61.85,114.9,181.5
28/09/2012,91.1,186.2,62.01,115.2,182
01/10/2012,91.1,185.2,62.42,115.1,183.1
02/10/2012,92.15,185.2,62.29,115,183.2
03/10/2012,91.52,185.9,62.41,115.4,182.7
04/10/2012,90.78,186,62.66,115.9,183.3
05/10/2012,91.52,185.1,63,115.6,184
08/10/2012,91.86,185.1,63.08,116.2,183.4
09/10/2012,92.4,185,62.96,116.5,183.2
10/10/2012,91.9,185.1,62.35,116.2,181.9
11/10/2012,91.05,184.9,62.34,116.1,183.4
12/10/2012,91.61,185,62.22,116.1,183
15/10/2012,91.18,185.6,62.12,116.1,183
16/10/2012,91.26,185,62.76,116.6,183.6
17/10/2012,92.26,183.3,62.88,117,185.3
18/10/2012,92.96,183.2,63.3,117.2,185.6
19/10/2012,93.21,183.3,63.25,118.1,185.5
22/10/2012,92.68,182.8,62.79,117.7,185.6
23/10/2012,91.27,183.6,62.23,117,182.7
24/10/2012,90.71,184,61.95,117,182.7
25/10/2012,90.49,183.1,61.75,116.8,184
26/10/2012,89.59,184.1,61.51,115.6,181.3
29/10/2012,89.88,184.8,61.64,115.6,181.6
30/10/2012,89.88,185,61.72,115.6,183.7
31/10/2012,91.27,184.5,61.69,116.2,184.7
01/11/2012,90.46,184.2,61.96,116.1,184.1
02/11/2012,91.54,184,62.28,117.3,184.4
05/11/2012,90.9,184.7,62.11,118.2,183.7
06/11/2012,91.22,184.7,62.48,118,184.9
07/11/2012,91.81,185,62.04,118.5,185.9
08/11/2012,89.96,185.6,61.61,117.5,183.9
09/11/2012,88.92,186.4,61.14,116.5,181.2
12/11/2012,89.35,185.9,61.48,116.8,182.2
13/11/2012,88.64,185.5,61.2,115.9,180.6
14/11/2012,88.95,185.4,61,116.7,181.5
15/11/2012,87.58,185.4,60.42,115.3,180.8
16/11/2012,87.13,185.8,60.27,115,178.6
19/11/2012,88.08,185.5,61.28,115.8,179.1
20/11/2012,88.88,184.7,61.38,116.1,180.5
21/11/2012,88.84,184,61.5,116.3,181.3
22/11/2012,89.1,184,61.77,116.5,182.5
23/11/2012,89.21,184.6,62.03,117,182.9
26/11/2012,89.23,184.9,62.1,116.7,182.7
27/11/2012,89.28,184.4,62.14,117.2,183.3
28/11/2012,88.59,185.4,61.74,116.9,182.5
29/11/2012,89.54,185.4,62.65,117.4,185.6
30/11/2012,89.31,186,62.8,117.5,186.6
03/12/2012,89.19,185.5,62.71,118,186.9
04/12/2012,88.28,184.8,62.45,117.6,186.3
05/12/2012,88.26,184.4,62.47,117.7,185.8
06/12/2012,88.41,184.8,62.61,117.6,187.3
07/12/2012,88.62,185.1,63.07,119,187.2
10/12/2012,88.32,185.1,62.91,118.8,187.4
11/12/2012,89.3,184,63.29,119,187.5
12/12/2012,89.58,184,63.39,118.9,187.6
13/12/2012,89.87,184.6,63.25,119,187.4
14/12/2012,89.54,183.7,63.12,118.9,187.5
17/12/2012,89.4,183.7,63.02,118.4,186.3
18/12/2012,89.99,183.3,63.28,118.9,187.5
19/12/2012,90.42,182.7,63.7,119,188.6
20/12/2012,90.16,182.8,63.5,119.6,188.7
21/12/2012,89.21,183.2,63.41,119.9,188.4
24/12/2012,90.09,183.5,63.61,120.8,188.2
25/12/2012,90.09,183.5,63.61,120.8,188.2
26/12/2012,90.09,183.5,63.61,120.8,188.2
27/12/2012,90.2,183.5,63.6,121,189
28/12/2012,90.22,185.1,63.41,121.5,188.1
31/12/2012,89.17,184.8,63.08,120.4,188.1
01/01/2013,89.17,184.8,63.08,120.4,188.1
02/01/2013,91.7,182.9,64.33,122.1,191.8
03/01/2013,92.19,182.2,64.92,122.7,190.8
04/01/2013,92.27,180.7,65.49,123.4,191.4
07/01/2013,92.8,181.2,65.11,123.6,192.2
08/01/2013,92.28,181.7,65.07,123,192.6
09/01/2013,92.38,182.4,65.49,124,192.4
10/01/2013,92.68,182.1,65.58,124.2,193.4
11/01/2013,92.81,181.7,65.53,123.8,193.6
14/01/2013,93.15,181.8,65.94,124.2,194.2
15/01/2013,93.36,182.2,65.88,124.5,193.6
16/01/2013,93.26,182.5,66.13,124.9,192.7
17/01/2013,92.96,181.8,66.49,124.6,193.5
18/01/2013,93.9,181.8,66.95,125.6,195.4
21/01/2013,94.26,181.7,67.03,126.3,195.5
22/01/2013,94.44,181.6,67.12,126.5,195.8
23/01/2013,95.21,182,67.15,126.9,195.9
24/01/2013,95.36,182.8,67.9,127.2,196.9
25/01/2013,95.85,181.4,67.95,128,198.5
28/01/2013,96.26,181.2,68.27,128.6,199.1
29/01/2013,96,181.2,68.08,128.4,199.2
30/01/2013,96.63,180.7,68.3,128.9,200.6
31/01/2013,96.24,181.4,68.21,128.2,200
01/02/2013,95.64,181,68.52,127.4,200.5
04/02/2013,96.25,180.6,68.41,128.5,199.8
05/02/2013,95.85,181,68.42,127.6,199.2
06/02/2013,96.16,181.1,68.7,128.1,200.2
07/02/2013,96,180.8,68.36,127.7,199.2
08/02/2013,95.3,180.9,68.26,127.1,199
11/02/2013,95.63,180.6,68.43,128.2,199.5
12/02/2013,95.52,180.6,68.95,128.7,199.9
13/02/2013,96.37,179.3,69.46,130.1,201.6
14/02/2013,96.73,179.5,69.65,130.3,201
15/02/2013,96.7,180,69.7,130.1,201.6
18/02/2013,96.03,179.7,69.54,130.4,201.2
19/02/2013,96.11,179.6,70.13,130.7,202
20/02/2013,97,179.1,71.13,132.9,204.1
21/02/2013,94.95,180.3,70.08,131.8,200.7
22/02/2013,95.05,180.4,70.17,131.7,202.6
25/02/2013,95.78,180.5,71.72,133.7,203.5
26/02/2013,94.26,181.9,70.18,131.9,200
27/02/2013,94.84,182.5,70.16,132.8,200.8
28/02/2013,95.47,182.5,71.13,133.7,203.9
01/03/2013,95.73,183.8,71.35,135.1,202.1
04/03/2013,95.15,183.8,71.28,135,202.5
05/03/2013,94.95,182.9,71.83,134.7,204.2
06/03/2013,96.18,182.5,72.57,136.5,206.3
07/03/2013,96.76,182.7,72.67,136.4,206.3
08/03/2013,97.1,181.7,73.32,136.2,206.7
11/03/2013,98.33,182,73.57,137.8,207.5
12/03/2013,98.69,182.8,73.96,137.7,208
13/03/2013,98.07,182.7,73.34,136.4,206.2
14/03/2013,97.9,182.2,73.14,137.1,208.1
15/03/2013,97.54,182.2,72.83,136,208
18/03/2013,96.43,183.4,72.16,135.2,206.4
19/03/2013,96.29,184,72.5,135.2,206.9
20/03/2013,95.55,183.9,72.31,134.8,206.6
21/03/2013,95.2,183.9,72.11,134.4,204.9
22/03/2013,94.76,184.4,71.88,134.2,205.6
25/03/2013,95.04,184.1,72.11,135.3,207.1
26/03/2013,94.64,184.9,72.28,135.9,204.6
27/03/2013,94.83,186,72.35,137.2,204
28/03/2013,95.12,185.6,72.43,136.9,207.7
29/03/2013,95.12,185.6,72.43,136.9,207.7
01/04/2013,95.12,185.6,72.43,136.9,207.7
02/04/2013,94.52,185.6,72.56,137.4,208.8
03/04/2013,94.15,185.3,72.52,138.3,207.5
04/04/2013,93.56,186,72.1,139.5,206
05/04/2013,92.12,187.1,70.53,139.6,201
08/04/2013,92.29,187.8,71,139.8,202.3
09/04/2013,93.15,186.8,71.33,140,202
10/04/2013,94.19,186.6,72.2,140.6,204.1
11/04/2013,93.76,185.8,72.58,140.5,207
12/04/2013,93.8,186.7,72.62,142.2,205.4
15/04/2013,91.28,186.5,72.33,141.5,202.6
16/04/2013,89.66,186.7,71.8,140.6,202.5
17/04/2013,89.36,186.7,71.85,142.1,201.5
18/04/2013,88.68,186.9,70.89,141.4,201.6
19/04/2013,89.3,186.9,70.85,141.8,201.8
22/04/2013,89.62,187.1,71.67,143,203.4
23/04/2013,89.61,187.9,72.14,142.5,203.8
24/04/2013,90.36,186.4,72.59,143.4,205.9
25/04/2013,90.58,186.8,72.29,142.4,207
26/04/2013,91.08,187.1,72.21,141.5,206.4
29/04/2013,90.5,187.1,72.22,141,206.7
30/04/2013,91.7,187.8,72.65,142.4,208.5
01/05/2013,91.82,187.1,72.46,143,209.1
02/05/2013,90.6,187.7,72.11,142.1,207.2
03/05/2013,91.65,188,72.81,143.1,208.3
06/05/2013,91.65,188,72.81,143.1,208.3
07/05/2013,92.78,185.9,73.73,144.1,210.5
08/05/2013,93.12,185.9,74.11,144.5,211.5
09/05/2013,93.74,186,74.29,143.4,212.1
10/05/2013,94.3,184.5,74.56,144.2,213.5
13/05/2013,93.89,184.3,74.68,144.1,212.8
14/05/2013,93.63,184.3,75.53,144.5,213.2
15/05/2013,94.51,183.8,75.85,145.3,215.8
