Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Large Cap,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Mid Cap,Property,,
24/04/2012,103.9,109,178.2,126.68,1267,88.12,106,59.47,120.27,1.41,1.31,107.2,,
25/04/2012,104.4,109.4,179,126.87,1280,89.61,107.2,60.31,122.26,1.42,1.32,109.3,,
26/04/2012,104,109.5,179.1,127.31,1291,89.52,106.3,60.17,122.68,1.42,1.32,108.9,,
27/04/2012,104,109.5,179,126.71,1294,89.82,106.2,60.37,123.18,1.43,1.33,108.9,,
30/04/2012,104,109.4,178.7,126.52,1304,89.94,106.8,60.25,122.57,1.44,1.34,109.4,,
01/05/2012,104.7,109.6,179,126.76,1294,89.73,106.6,60.27,122.77,1.43,1.33,109,,
02/05/2012,104.4,110,179.4,127.83,1299,90.68,107.8,60.49,123.01,1.43,1.34,110.1,,
03/05/2012,104.4,110.1,179.6,127.68,1287,89.92,107.3,60.53,121.78,1.44,1.34,110.1,,
04/05/2012,104.5,110.1,179.4,128.17,1245,88.46,106.6,59.71,120.11,1.43,1.32,109.3,,
07/05/2012,104.5,110.1,179.4,128.17,1245,88.46,106.6,59.71,120.11,1.43,1.32,109.3,,
08/05/2012,105.1,110.8,180.7,129.41,1220,85.52,104.4,58.96,118.87,1.4,1.29,108.3,,
09/05/2012,105,111,181.2,129.57,1168,84.16,102.3,58.36,118.22,1.37,1.26,107.4,,
10/05/2012,104.8,110.7,180.8,128.63,1194,84.98,102.2,58.67,118.42,1.37,1.27,107.8,,
11/05/2012,105,110.6,180.6,128.71,1192,84.81,102.1,58.51,118.7,1.37,1.28,107.7,,
14/05/2012,105.2,111,181.6,130.22,1169,83.55,100.6,57.81,116.7,1.36,1.26,107.1,,
15/05/2012,105.2,110.6,181,129.83,1148,83.2,100.2,57.81,116.19,1.36,1.26,107.2,,
16/05/2012,105.6,110.7,181.7,130.46,1113,81.81,98.72,57.83,115.94,1.35,1.24,106.7,,
17/05/2012,106,110.8,182.1,131.03,1114,81.69,98.98,57.6,115.02,1.34,1.25,106.5,,
18/05/2012,107,110.6,182.9,132.41,1160,81.26,97.75,56.91,113.52,1.32,1.23,104.6,,
21/05/2012,106.9,110.4,182.4,131.84,1167,81.42,97.91,56.85,115.36,1.32,1.22,104.5,,
22/05/2012,107.1,110.4,182.4,131.03,1182,82.55,99.27,57.46,116.02,1.34,1.23,106,,
23/05/2012,107.4,110.8,183.1,132.4,1167,81.18,97.24,57.06,116.09,1.33,1.22,105.3,,
24/05/2012,107.6,110.5,183.5,132.89,1203,82.47,98.2,57.35,116.53,1.34,1.23,106.3,,
25/05/2012,107.5,110.6,183.7,133.22,1203,82.2,97.68,57.68,116.65,1.33,1.22,106.5,,
28/05/2012,107.4,110.6,183.6,132.87,1225,83.01,98.93,57.63,116.65,1.35,1.23,107.1,,
29/05/2012,107.5,110.7,183.9,132.43,1225,83.21,99.72,58.15,118.04,1.34,1.24,107.4,,
30/05/2012,108,110.8,184.4,134.29,1199,82.6,99.13,57.94,116.9,1.32,1.23,107.2,,
31/05/2012,109,111,184.4,136,1215,82.52,99.31,57.88,117.8,1.34,1.24,107,,
01/06/2012,110.7,112.3,187.4,138.23,1197,81.19,98.65,57.37,115.13,1.32,1.22,107.2,,
04/06/2012,110.7,112.3,187.4,138.23,1197,81.19,98.65,57.37,115.13,1.32,1.22,107.2,,
05/06/2012,110.7,112.3,187.4,138.23,1197,81.19,98.65,57.37,115.5,1.32,1.22,107.2,,
06/06/2012,109.4,111.3,185.7,136.26,1299,82.56,98.96,57.76,117.43,1.34,1.23,108,,
07/06/2012,109,111.2,185.6,133.79,1303,83.58,100,58.56,116.81,1.36,1.25,109,,
08/06/2012,109.6,111.8,185.9,135.38,1255,82.39,99.31,58.18,117.99,1.35,1.25,107.8,,
11/06/2012,108.6,111.5,184.8,134.79,1276,83.78,100.7,58.58,115.97,1.37,1.27,109.6,,
12/06/2012,108.4,111.3,184.4,133.77,1259,82.34,99.36,57.84,116.24,1.37,1.24,107.6,,
13/06/2012,107.8,110.7,183.1,132.01,1278,82.83,100.1,57.91,115.18,1.37,1.23,107.8,,
14/06/2012,108.4,110.8,183.2,131.83,1284,82.49,99.84,58.27,116.1,1.36,1.23,107.8,,
15/06/2012,108.9,111.2,183.7,133.19,1291,84.03,100.9,58.57,116.76,1.38,1.25,109.5,,
18/06/2012,108.2,111.9,184.9,133.79,1285,84.16,101.1,58.72,117.18,1.38,1.26,109.1,,
19/06/2012,108.1,112,185.3,132.75,1309,84.49,101.3,59.23,118.4,1.39,1.26,109.7,,
20/06/2012,107.6,111.6,184.4,133.27,1309,85.59,102.4,59.35,118.51,1.41,1.28,110,,
21/06/2012,107.4,111.8,184.6,135.01,1294,84.83,101.8,59.39,116.75,1.4,1.29,109.9,,
22/06/2012,107.7,112,185.1,135.53,1245,82.76,100.3,58.76,117.62,1.38,1.27,109.1,,
25/06/2012,108.2,112.2,185.5,136.35,1226,82.11,99.81,58.18,115.79,1.37,1.26,108.8,,
26/06/2012,107.6,111.8,184.3,135.52,1236,81.72,99.03,57.92,115.59,1.37,1.26,108.5,,
27/06/2012,107.6,111.9,184.7,135.21,1224,82.17,99.86,58.48,117.17,1.37,1.25,109.5,,
28/06/2012,108.1,112.4,185.7,136.1,1222,82.99,99.84,58.57,117.52,1.37,1.25,109.9,,
29/06/2012,108,111.7,184,134,1216,85.07,101.3,59.57,119.75,1.39,1.28,112.3,,
02/07/2012,107.8,111.8,183.8,134.75,1233,85.72,103,59.88,120.66,1.4,1.3,113.2,,
03/07/2012,107.8,112.2,184.4,133.23,1237,85.95,103.7,60.45,122.14,1.42,1.31,113.9,,
04/07/2012,107.9,112.2,183.9,133.84,1277,87.48,104.5,60.94,122.14,1.42,1.31,114.7,,
05/07/2012,108.2,112.5,184.5,133.89,1282,87.86,105,60.8,123,1.43,1.31,115.2,,
06/07/2012,108.3,112.8,184.7,134.81,1271,87.31,104.7,60.41,121.7,1.43,1.3,115.2,,
09/07/2012,108.7,113.5,185.8,135.48,1242,85.95,103.6,59.94,120.94,1.41,1.29,114.9,,
10/07/2012,108.8,113.4,185.6,135.4,1245,86.19,104.1,60.23,120.26,1.42,1.3,115.4,,
11/07/2012,108.7,113.6,185.8,135.91,1213,84.62,103,59.58,119.26,1.42,1.29,114.4,,
12/07/2012,109.3,114.3,186.7,136.78,1182,83.93,101.9,59.24,119.62,1.4,1.28,114,,
13/07/2012,109.5,114.4,186.6,137.03,1192,84.44,102.4,59.69,120.25,1.42,1.3,115.3,,
16/07/2012,109,114.7,187,137.98,1198,84.95,102.6,59.43,119.55,1.42,1.3,115.4,,
17/07/2012,108.5,114.9,187.3,137.84,1190,84.58,102.6,59.82,120.04,1.41,1.3,115.6,,
18/07/2012,108.7,115.5,187.8,138.44,1179,84.92,102.7,59.99,120.32,1.41,1.3,116.4,,
19/07/2012,108.5,115.6,187.2,137.19,1172,85.58,103.3,60.12,120.39,1.43,1.32,116,,
20/07/2012,108.3,115.7,187.1,137.44,1173,85.74,103.2,59.76,119.58,1.43,1.32,115.1,,
23/07/2012,109.3,116.3,188.3,137.37,1157,84.56,101.5,58.88,118.16,1.39,1.29,114.4,,
24/07/2012,109.2,115.6,187.3,138.02,1147,85.79,100.9,59.14,117.01,1.39,1.29,114.6,,
25/07/2012,109.3,115.5,187.3,137.85,1157,85.55,100.9,59.11,117.44,1.38,1.28,114.6,,
26/07/2012,109.1,115.5,187.3,137.75,1185,85.83,101.1,59.09,117.73,1.39,1.29,115.2,,
27/07/2012,108.3,115.6,187.2,136.64,1199,86.14,101.7,59.71,119.68,1.4,1.31,114.7,,
30/07/2012,108.1,115.4,186.5,136.44,1219,87.6,103.7,60.84,119.88,1.42,1.32,116,,
31/07/2012,108.5,116,187.6,138.01,1230,87.91,104.5,61.07,119.67,1.42,1.31,116.7,,
01/08/2012,109.1,116,187.5,137.06,1214,87.46,104.1,60.99,119.2,1.42,1.31,117.2,,
02/08/2012,109.4,116,187.2,138.16,1207,87.92,104.6,60.61,118.8,1.44,1.32,117.5,,
03/08/2012,109.2,116,187.1,136.35,1206,87.82,104.4,61.3,120.28,1.44,1.32,118.1,,
06/08/2012,109.6,116.3,187.5,137.81,1215,88.32,106.3,61.8,120.28,1.45,1.34,118.7,,
07/08/2012,108.9,116.2,187.5,136.32,1224,88.74,106.1,61.82,122.01,1.45,1.34,118.1,,
08/08/2012,108.6,116.2,187,136.69,1246,89.61,106.1,61.72,121.97,1.46,1.34,117.2,,
09/08/2012,108.5,116.2,186.8,136.41,1245,89.86,107,62.05,122.56,1.47,1.35,116.9,,
10/08/2012,108.8,116.5,187.2,137.76,1250,90.37,106.9,61.82,122.19,1.47,1.35,116.7,,
13/08/2012,108.26,116.23,186.4,136.9,1256,89.92,106.5,61.88,121.81,1.47,1.35,116.3,,
14/08/2012,108.21,116.56,187,136.31,1244,89.72,106.7,62.03,121.87,1.47,1.35,116.4,,
15/08/2012,107.67,116.02,185.7,134.56,1227,89.36,105.9,61.98,122.26,1.47,1.35,116,,
16/08/2012,107.19,115.68,185,134.51,1232,89.59,105.9,61.94,123,1.47,1.35,116.3,,
17/08/2012,107.37,115.7,184.9,134.96,1257,90.26,106.2,62.47,124.22,1.48,1.37,117,,
20/08/2012,107.21,115.74,184.8,135.26,1252,89.99,106,62.39,123.74,1.47,1.37,117,,
21/08/2012,107.14,115.88,184.9,133.69,1256,89.97,106.1,62.65,123.69,1.47,1.37,116.5,,
22/08/2012,107.26,115.92,184.8,134.65,1265,89.36,105.4,62.05,123.01,1.46,1.35,116.2,,
23/08/2012,107.3,116.4,185.7,135.79,1285,89.29,105.5,61.65,122.14,1.46,1.36,116,,
24/08/2012,107.7,116.7,186.4,136.71,1291,88.11,104.5,61.42,122.57,1.46,1.35,115.6,,
27/08/2012,107.7,116.7,186.4,136.71,1291,88.11,104.5,61.42,122.69,1.46,1.35,115.6,,
28/08/2012,108.1,117.1,187.1,137.24,1284,88.28,104.2,61.64,122.51,1.46,1.35,116.2,,
29/08/2012,108,117.2,187.3,137.08,1274,87.83,103.6,61.68,122.69,1.45,1.34,116.3,,
30/08/2012,107.7,117.2,187.5,137.97,1248,86.8,102.2,61.19,121.67,1.45,1.34,115.2,,
31/08/2012,107.8,116.9,187,137.09,1246,86.86,102.4,61.3,121.9,1.45,1.35,115.5,,
03/09/2012,107.7,117.1,187,136.74,1278,87.46,102.7,61.27,121.9,1.45,1.36,115.4,,
04/09/2012,107.9,117.1,187.2,137.33,1277,87.22,102.9,61.15,122.48,1.44,1.35,115.4,,
05/09/2012,107.7,117.1,187.2,136.81,1273,86.34,101.5,60.89,122.04,1.43,1.35,115.4,,
06/09/2012,107.7,117,186.6,135.06,1296,87.26,102.2,61.57,123.96,1.44,1.36,116.1,,
07/09/2012,107.3,116.2,184.3,135.34,1322,88.76,104.3,62.2,124.75,1.46,1.39,117.1,,
10/09/2012,107.5,116.7,185.1,134.12,1352,89.55,104.1,62.37,124.69,1.46,1.4,116.2,,
11/09/2012,107.5,116.8,185.1,133.85,1330,89.05,103.9,62.14,124.67,1.46,1.39,115.8,,
12/09/2012,107.2,116.3,183.9,132.67,1331,89.68,104.6,62.19,125.08,1.46,1.4,116.3,,
13/09/2012,107.2,116.6,184.4,133.68,1327,89.48,104.2,62.02,125.94,1.46,1.4,116.3,,
14/09/2012,106.5,116,182.8,131.07,1393,91.61,106.7,63.14,126.94,1.49,1.43,117.6,,
17/09/2012,106.2,116.2,182.8,131.89,1419,91.9,107.4,62.76,125.88,1.49,1.43,117.6,,
18/09/2012,105.9,116.6,183.6,132.56,1411,90.92,106.5,62.74,125.41,1.48,1.41,116.9,,
19/09/2012,106,117.1,183.9,133.26,1429,91.29,107.1,62.91,125.98,1.48,1.41,116.8,,
20/09/2012,106.5,117.4,184.4,134.23,1432,90.96,106.1,62.47,125.31,1.48,1.41,116.2,,
21/09/2012,106.1,117.4,184.4,133.24,1422,90.72,106.2,62.75,125.4,1.48,1.42,115.2,,
24/09/2012,106.5,117.5,184.5,133.41,1413,89.98,106.2,62.56,125.14,1.47,1.4,115.1,,
25/09/2012,106.6,117.8,184.9,133.58,1392,90.28,106.5,62.64,123.85,1.47,1.41,115.3,,
26/09/2012,106.7,117.9,185.4,136.06,1374,89.47,105.3,61.92,123.32,1.46,1.4,114.7,,
27/09/2012,106.8,118.1,185.9,135.08,1381,89.28,105.6,61.85,124.17,1.46,1.39,114.9,,
28/09/2012,107.1,118.3,186.2,135.21,1412,90.2,106.3,62.01,124.04,1.46,1.39,115.2,,
01/10/2012,107.2,117.9,185.2,134.63,1420,90.19,106.4,62.42,124.22,1.47,1.4,115.1,,
02/10/2012,107.2,117.9,185.2,134.87,1439,91.24,107.3,62.29,124.44,1.47,1.41,115,,
03/10/2012,107.4,118.3,185.9,135.32,1427,90.61,107.1,62.41,124.49,1.47,1.41,115.4,,
04/10/2012,107.3,118.6,186,135.11,1415,89.88,107,62.66,124.97,1.48,1.41,115.9,,
05/10/2012,106.8,118.3,185.1,133.59,1439,90.6,107.2,63,125.22,1.48,1.42,115.6,,
08/10/2012,107.6,118.4,185.1,134.24,1433,90.93,106.7,63.08,125.83,1.47,1.42,116.2,,
09/10/2012,107.9,118.5,185,134.42,1442,91.46,107.3,62.96,124.79,1.47,1.41,116.5,,
10/10/2012,107.8,118.5,185.1,133.8,1406,90.97,106.9,62.35,123.92,1.46,1.41,116.2,,
11/10/2012,107.8,118.5,184.9,133.68,1410,90.12,106.8,62.34,124.18,1.47,1.41,116.1,,
12/10/2012,107.7,118.6,185,134.85,1410,90.68,107.3,62.22,123.35,1.47,1.41,116.1,,
15/10/2012,107.8,119,185.6,134.49,1393,90.24,107,62.12,124.12,1.47,1.41,116.1,,
16/10/2012,107.5,118.9,185,133.04,1393,90.32,107.2,62.76,125.01,1.49,1.42,116.6,,
17/10/2012,107.1,118.3,183.3,131.46,1410,91.31,107.6,62.88,125.78,1.5,1.42,117,,
18/10/2012,106.8,118.4,183.2,131.95,1420,91.98,108.3,63.3,125.9,1.49,1.43,117.2,,
19/10/2012,107.3,118.6,183.3,131.99,1393,92.23,108.5,63.25,125.21,1.49,1.43,118.1,,
22/10/2012,107.2,118.4,182.8,131.54,1395,91.7,108.4,62.79,124.99,1.49,1.43,117.7,,
23/10/2012,107.4,118.8,183.6,133.11,1388,90.3,107.9,62.23,124.57,1.47,1.41,117,,
24/10/2012,107.1,118.9,184,132.98,1372,89.74,107.3,61.95,123.66,1.47,1.41,117,,
25/10/2012,106.1,118.4,183.1,132.29,1360,89.53,106.8,61.75,123.3,1.47,1.42,116.8,,
26/10/2012,106.4,118.8,184.1,133.51,1357,88.63,105.8,61.51,123.23,1.46,1.41,115.6,,
29/10/2012,106.9,119.1,184.8,134.97,1359,88.92,106.2,61.64,123.23,1.46,1.41,115.6,,
30/10/2012,107.1,119.1,185,134.56,1362,88.92,106.4,61.72,123.28,1.48,1.41,115.6,,
31/10/2012,106.7,118.9,184.5,134.05,1375,90.29,106.7,61.69,123.58,1.48,1.42,116.2,,
01/11/2012,106.3,118.8,184.2,133.28,1381,89.48,106.1,61.96,124.84,1.47,1.42,116.1,,
02/11/2012,106.5,118.9,184,133.37,1385,90.55,107.6,62.28,124.55,1.48,1.44,117.3,,
05/11/2012,107.1,119.3,184.7,134.03,1354,89.9,108,62.11,125.18,1.48,1.42,118.2,,
06/11/2012,107.1,119.4,184.7,133.77,1355,90.22,108.2,62.48,125.85,1.49,1.43,118,,
07/11/2012,107.2,119.8,185,134.88,1380,90.8,108.9,62.04,123.88,1.5,1.44,118.5,,
08/11/2012,107.4,120,185.6,135.13,1379,88.97,107.4,61.61,122.7,1.47,1.42,117.5,,
09/11/2012,108,120.5,186.4,135.57,1388,87.94,106.9,61.14,122.99,1.46,1.41,116.5,,
12/11/2012,108.3,120.3,185.9,135.39,1386,88.36,107.3,61.48,122.93,1.47,1.4,116.8,,
13/11/2012,108.1,120.1,185.5,135.61,1365,87.65,106,61.2,122.19,1.45,1.39,115.9,,
14/11/2012,108.2,120.1,185.4,134.64,1363,87.96,106.6,61,120.9,1.46,1.4,116.7,,
15/11/2012,107.8,120,185.4,135.26,1316,86.6,105.4,60.42,120.15,1.45,1.39,115.3,,
16/11/2012,107.7,120.1,185.8,135.98,1292,86.15,105.2,60.27,120.72,1.44,1.38,115,,
19/11/2012,107.5,120,185.5,135.13,1307,87.08,105.5,61.28,122.63,1.45,1.38,115.8,,
20/11/2012,107.3,119.6,184.7,133.61,1327,87.88,105.5,61.38,122.77,1.45,1.4,116.1,,
21/11/2012,106.7,119.3,184,133.5,1316,87.83,105.6,61.5,123,1.46,1.4,116.3,,
22/11/2012,106.6,119.4,184,134.12,1328,88.09,105.8,61.77,123,1.47,1.4,116.5,,
23/11/2012,107,119.7,184.6,134.39,1328,88.19,106.5,62.03,124.14,1.47,1.41,117,,
26/11/2012,106.7,119.9,184.9,134.44,1334,88.21,106.7,62.1,124.09,1.47,1.41,116.7,,
27/11/2012,106.7,119.7,184.4,134.08,1340,88.26,106.7,62.14,123.96,1.48,1.41,117.2,,
28/11/2012,107.1,120.1,185.4,135.8,1317,87.58,106.1,61.74,124.56,1.47,1.4,116.9,,
29/11/2012,107.1,120.1,185.4,135.78,1330,88.51,107.1,62.65,125.39,1.49,1.42,117.4,,
30/11/2012,106.6,120.3,186,135.98,1323,88.3,107.6,62.8,125.43,1.5,1.43,117.5,,
03/12/2012,107,120.1,185.5,135.15,1314,88.18,107.2,62.71,124.88,1.5,1.43,118,,
04/12/2012,106.7,119.8,184.8,135.15,1287,87.28,107.2,62.45,124.95,1.49,1.43,117.6,,
05/12/2012,106.8,119.7,184.4,134.03,1289,87.25,108.1,62.47,125.03,1.5,1.44,117.7,,
06/12/2012,106.7,120,184.8,134.49,1267,87.4,108.6,62.61,125.47,1.5,1.44,117.6,,
07/12/2012,107,120.3,185.1,134.23,1276,87.61,109.3,63.07,126.01,1.5,1.44,119,,
10/12/2012,106.7,120.2,185.1,133.68,1281,87.31,109.3,62.91,125.95,1.5,1.44,118.8,,
11/12/2012,106.5,119.6,184,133.23,1288,88.27,109.9,63.29,126.56,1.51,1.45,119,,
12/12/2012,106.1,119.5,184,133.52,1285,88.55,110.4,63.39,126.48,1.51,1.45,118.9,,
13/12/2012,106,119.9,184.6,133.11,1307,88.83,110.7,63.25,125.86,1.51,1.45,119,,
14/12/2012,105.9,119.5,183.7,133.03,1286,88.5,110.5,63.12,125.94,1.51,1.46,118.9,,
17/12/2012,105.5,119.5,183.7,133.03,1283,88.36,110,63.02,126.29,1.5,1.45,118.4,,
18/12/2012,105.4,119.4,183.3,132.11,1289,88.93,110.3,63.28,127.34,1.51,1.46,118.9,,
19/12/2012,104.6,119.1,182.7,131.48,1268,89.36,110.8,63.7,127.64,1.52,1.47,119,,
20/12/2012,105.1,119.2,182.8,131.99,1257,89.1,111.1,63.5,128.04,1.52,1.48,119.6,,
21/12/2012,105.2,119.5,183.2,132.91,1236,88.16,110.2,63.41,127.76,1.51,1.47,119.9,,
24/12/2012,105.5,119.7,183.5,132.97,1254,89.02,110.9,63.61,127.93,1.51,1.47,120.8,,
25/12/2012,105.5,119.7,183.5,132.97,1254,89.02,110.9,63.61,127.93,1.51,1.47,120.8,,
26/12/2012,105.5,119.7,183.5,132.97,1254,89.02,110.9,63.61,127.93,1.51,1.47,120.8,,
27/12/2012,104.9,119.7,183.5,134.7,1256,89.12,111.9,63.6,127.93,1.52,1.48,121,,
28/12/2012,105.2,120.5,185.1,134.5,1265,89.18,112.4,63.41,126.88,1.51,1.47,121.5,,
31/12/2012,104.9,120.4,184.8,134.54,1253,88.13,112.1,63.08,127.53,1.5,1.47,120.4,,
01/01/2013,104.9,120.4,184.8,134.54,1253,88.13,112.1,63.08,127.53,1.5,1.47,120.4,,
02/01/2013,103.6,119.5,182.9,131.06,1295,90.63,113.9,64.33,130.17,1.53,1.5,122.1,,
03/01/2013,104.1,119.3,182.2,129.82,1303,91.11,114.9,64.92,131.13,1.53,1.5,122.7,,
04/01/2013,104,118.8,180.7,129.04,1269,91.19,116,65.49,132.81,1.54,1.5,123.4,,
07/01/2013,104.1,119.2,181.2,130.17,1266,91.7,115.8,65.11,132.49,1.54,1.51,123.6,,
08/01/2013,104.2,119.7,181.7,131.56,1251,91.18,115,65.07,132.45,1.55,1.51,123,,
09/01/2013,104.6,120.2,182.4,131.59,1256,91.28,115.1,65.49,133.28,1.54,1.51,124,,
10/01/2013,104.4,120.1,182.1,130.27,1251,91.57,115.6,65.58,133.13,1.55,1.52,124.2,,
11/01/2013,104.1,120.1,181.7,130.12,1264,91.71,115,65.53,133.15,1.55,1.52,123.8,,
14/01/2013,104.4,120.3,181.8,131.17,1266,92.04,116,65.94,133.51,1.56,1.52,124.2,,
15/01/2013,105,120.4,182.2,131.32,1266,92.25,115.9,65.88,133.83,1.55,1.52,124.5,,
16/01/2013,105.2,120.5,182.5,131.45,1271,92.14,115.3,66.13,134.21,1.56,1.51,124.9,,
17/01/2013,104.8,120.1,181.8,130.45,1271,91.84,115.7,66.49,135.3,1.55,1.52,124.6,,
18/01/2013,105.1,120.2,181.8,130.8,1273,92.77,117.1,66.95,136.53,1.57,1.55,125.6,,
21/01/2013,105.6,120.2,181.7,130.17,1277,93.12,117.3,67.03,136.96,1.58,1.54,126.3,,
22/01/2013,106,120.2,181.6,130.65,1276,93.29,117.4,67.12,137.36,1.57,1.54,126.5,,
23/01/2013,106.3,120.3,182,131.32,1287,94.05,117.4,67.15,137.3,1.57,1.54,126.9,,
24/01/2013,106.1,120.6,182.8,130.78,1267,94.2,117.4,67.9,138.13,1.58,1.55,127.2,,
25/01/2013,106,119.8,181.4,129.97,1246,94.68,117.8,67.95,138.84,1.59,1.56,128,,
28/01/2013,106.3,119.7,181.2,129.12,1226,95.08,117.9,68.27,139.6,1.6,1.56,128.6,,
29/01/2013,106.1,119.6,181.2,129.66,1214,94.81,117.8,68.08,139.31,1.6,1.56,128.4,,
30/01/2013,105.7,119.1,180.7,129.03,1224,95.43,118.2,68.3,138.42,1.61,1.55,128.9,,
31/01/2013,105.8,119.2,181.4,129.61,1221,95.09,117.4,68.21,138.34,1.6,1.55,128.2,,
01/02/2013,105.3,119,181,129.89,1212,94.5,117.3,68.52,140.56,1.6,1.57,127.4,,
04/02/2013,105.4,118.8,180.6,130.02,1233,95.09,118.8,68.41,139.17,1.6,1.58,128.5,,
05/02/2013,105.2,118.9,181,129.35,1234,94.69,117.9,68.42,140.2,1.6,1.57,127.6,,
06/02/2013,105.6,118.9,181.1,129.55,1233,95,118.2,68.7,141.17,1.6,1.59,128.1,,
07/02/2013,105.2,118.8,180.8,129.14,1228,94.83,117.3,68.36,140.39,1.6,1.59,127.7,,
08/02/2013,105.3,118.9,180.9,128.86,1232,94.14,116.8,68.26,140.02,1.59,1.59,127.1,,
11/02/2013,105.2,118.8,180.6,128.57,1226,94.46,117.4,68.43,141.07,1.6,1.59,128.2,,
12/02/2013,105.6,118.8,180.6,128.04,1209,94.34,117.6,68.95,141.96,1.6,1.59,128.7,,
13/02/2013,106.1,118.2,179.3,126.51,1221,95.19,118.5,69.46,143.25,1.62,1.61,130.1,,
14/02/2013,106.3,118.3,179.5,127.12,1212,95.54,118.6,69.65,143.51,1.61,1.6,130.3,,
15/02/2013,106.8,118.6,180,127.04,1203,95.5,118.7,69.7,143.17,1.62,1.62,130.1,,
18/02/2013,106.5,118.5,179.7,126.94,1167,94.84,118.6,69.54,143.71,1.61,1.61,130.4,,
19/02/2013,106.7,118.5,179.6,127.07,1161,94.91,118.3,70.13,145.31,1.62,1.63,130.7,,
20/02/2013,107.8,118.3,179.1,126.48,1166,95.78,120.4,71.13,145,1.63,1.64,132.9,,
21/02/2013,108,119,180.3,128.15,1124,93.76,118.9,70.08,143.67,1.61,1.61,131.8,,
22/02/2013,107.9,119.1,180.4,128.37,1141,93.86,118.5,70.17,144.68,1.62,1.63,131.7,,
25/02/2013,109,119.2,180.5,128.35,1145,94.57,119.9,71.72,144.57,1.63,1.63,133.7,,
26/02/2013,109.3,119.9,181.9,130.27,1153,93.07,118.3,70.18,144.27,1.6,1.61,131.9,,
27/02/2013,109.6,120.2,182.5,130.81,1166,93.64,118.7,70.16,145.58,1.61,1.62,132.8,,
28/02/2013,109.1,120.2,182.5,130.93,1152,94.28,119.3,71.13,145.68,1.62,1.63,133.7,,
01/03/2013,109.9,120.8,183.8,132.83,1142,94.53,120.2,71.35,146.88,1.62,1.63,135.1,,
04/03/2013,109.7,120.9,183.8,132.19,1130,93.95,119,71.28,146.41,1.62,1.63,135,,
05/03/2013,108.8,120.4,182.9,130.76,1110,93.76,118.6,71.83,147.57,1.63,1.65,134.7,,
06/03/2013,109.2,120.3,182.5,130.97,1111,94.97,120.2,72.57,148.71,1.65,1.66,136.5,,
07/03/2013,109.1,120.6,182.7,129.81,1137,95.54,120.9,72.67,149.14,1.65,1.66,136.4,,
08/03/2013,108.8,120,181.7,129.29,1131,95.87,122.3,73.32,150.96,1.65,1.67,136.2,,
11/03/2013,109.5,120.2,182,130.07,1143,97.08,123.7,73.57,151.66,1.66,1.67,137.8,,
12/03/2013,109.6,120.7,182.8,130.51,1141,97.44,123.1,73.96,151.63,1.66,1.67,137.7,,
13/03/2013,109.1,120.7,182.7,130.34,1153,96.82,121.3,73.34,151.31,1.65,1.66,136.4,,
14/03/2013,108.7,120.4,182.2,130.01,1134,96.65,121,73.14,151.36,1.67,1.67,137.1,,
15/03/2013,107.8,120.5,182.2,130.8,1130,96.29,119.4,72.83,151.38,1.66,1.68,136,,
18/03/2013,108.4,121,183.4,131.83,1119,95.18,117.7,72.16,150.61,1.65,1.67,135.2,,
19/03/2013,108.3,121.3,184,133.25,1130,95.05,117.7,72.5,149.98,1.65,1.68,135.2,,
20/03/2013,108.3,121.2,183.9,133.17,1129,94.31,117.4,72.31,150.72,1.65,1.67,134.8,,
21/03/2013,107.9,121.3,183.9,132.97,1120,93.97,116.7,72.11,149.83,1.64,1.66,134.4,,
22/03/2013,108.1,121.5,184.4,133.5,1135,93.53,115.7,71.88,149.35,1.64,1.67,134.2,,
25/03/2013,108.1,121.4,184.1,134.14,1136,93.8,116.3,72.11,149.71,1.66,1.68,135.3,,
26/03/2013,108.5,121.9,184.9,134.51,1124,93.4,116.5,72.28,150.53,1.64,1.66,135.9,,
27/03/2013,108.8,122.4,186,135.53,1117,93.58,117.3,72.35,150.92,1.63,1.65,137.2,,
28/03/2013,108.7,122.1,185.6,134.9,1126,93.88,117.4,72.43,150.67,1.65,1.66,136.9,,
29/03/2013,108.7,122.1,185.6,134.96,1126,93.88,117.4,72.43,150.6,1.65,1.66,136.9,,
01/04/2013,108.7,122.1,185.6,134.96,1126,93.88,117.4,72.43,148.53,1.65,1.66,136.9,,
02/04/2013,108.7,122.1,185.6,134.77,1113,93.27,117,72.56,149.14,1.66,1.68,137.4,,
03/04/2013,109.2,122,185.3,135.31,1081,92.91,117.2,72.52,147.77,1.66,1.67,138.3,,
04/04/2013,109.4,122.5,186,136.37,1040,92.33,117.1,72.1,147.22,1.65,1.66,139.5,,
05/04/2013,108.6,123,187.1,139.37,1042,90.9,114.5,70.53,145.39,1.61,1.61,139.6,,
08/04/2013,107.6,123.4,187.8,138.53,1044,91.07,114.4,71,147.06,1.61,1.62,139.8,,
09/04/2013,107.3,123,186.8,137.48,1044,91.91,114.8,71.33,147.29,1.62,1.62,140,,
10/04/2013,107,123.1,186.6,136.24,1072,92.94,116,72.2,148.94,1.63,1.64,140.6,,
