Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Large Cap,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Mid Cap,Property
19/01/2016,1.001834862,0.995542348,0.994100295,0.997290474,1.00673023,1.015840329,1.018038955,1.015572187,1.006347008,1.018404908,1.009803922,1.009320905
20/01/2016,1.016483516,1.003731343,1.007912957,1.014140167,0.963974002,0.953220022,0.976736602,0.970402948,0.985321943,0.963855422,0.966019417,0.98944591
21/01/2016,1.003603604,0.998513011,1.000981354,0.993058938,1.021383163,1.002944544,0.992765721,1.004164625,1.00215304,1,1,0.987333333
22/01/2016,0.980251346,0.994787789,0.994117647,0.995708155,1.001320257,1.034741478,1.018049327,1.01634545,1.013761468,1.0375,1.025125628,1.008777853
25/01/2016,1.004578755,1.002245509,1.004930966,1.007881773,1.006969297,1.00425599,1.014205484,1.005280845,0.994444126,1,1.004901961,1.014725569
26/01/2016,1.000911577,1.000746826,1.002453386,1.00152737,1.014403292,0.980065924,0.989576547,0.991404011,1.008581961,0.987951807,1,0.995382586
27/01/2016,0.998178506,0.999253731,0.999021047,1.000976026,1.030425963,1.016175529,1.002413869,1.010115607,1.00131346,1.006097561,1,1.009277667
28/01/2016,1,1.001493652,1.00244978,1.003229935,1.021653543,1.008983452,1.00864711,0.996661898,0.990418615,1.012121212,1.004878049,0.990151018
29/01/2016,1.001824818,1.005219985,1.007331378,1.012999636,0.975302154,1.010153077,1.025827455,1.01423445,1.036450536,1.011976048,1.009708738,1.00862069
01/02/2016,1.000910747,0.99851632,0.997573993,0.988366515,1.033405172,1.017164064,1.010684439,0.998820616,0.991777321,1.00591716,1.004807692,1.017094017
02/02/2016,0.990900819,0.998514116,0.999513619,1.009646888,1.008515815,0.970355731,0.979799037,0.988310308,0.982746065,0.982352941,0.995215311,0.985132515
03/02/2016,1,1.000744048,1.001459854,1.00733129,0.986558677,0.986213379,0.978314283,0.982198327,0.987801402,0.994011976,0.990384615,0.992125984
04/02/2016,1.004591368,0.998513011,1,0.991827239,1.059737991,1.041302621,1.015396375,1.007176742,1.006751688,1,0.990291262,1.003968254
05/02/2016,1.007312614,0.999255398,1.000485909,0.998436184,1.037580353,1.028832952,1,0.999758454,0.986873782,1.006024096,1.009803922,1.001317523
08/02/2016,1.006352087,1,1.004371054,1.025843373,1.036060365,0.989620403,1,0.98465813,0.987047685,0.97005988,0.970873786,0.984210526
09/02/2016,1.007213706,1.002235469,1.00483559,0.996946386,1.036491874,0.998351813,1,0.992761624,0.982111333,0.987654321,0.975,0.980614973
10/02/2016,0.993733214,0.998513011,1.001924928,0.998527419,0.96760355,0.985742158,0.98688031,1.002471577,1.000718993,1,1.015384615,0.989093388
11/02/2016,1.023423423,1.005956813,1.01104707,1.021767343,1.01758141,0.977771011,0.983545821,0.987179487,0.993533709,0.975,0.974747475,0.99724328
12/02/2016,0.982394366,0.991857883,0.992874109,0.981698516,1.039813702,1.020554344,0.996122313,0.994380619,1.004760757,1.019230769,1.010362694,0.992398065
15/02/2016,1,0.994029851,0.991866029,0.995648083,1.016038145,1.035550809,1.032032032,1.021348738,1.012655191,1.031446541,1.025641026,1.025069638
16/02/2016,1,1.000750751,1.002411963,0.998464265,1,1.004420215,1.007759457,1.017951555,1.023098792,1.006097561,1.005,1.005434783
17/02/2016,1.007168459,0.999249812,0.996631376,0.98941079,0.968856655,1.012175444,1.009196877,1.014011354,1.016093551,1.018181818,1.009950249,1.015540541
18/02/2016,0.995551601,0.998498498,0.997585707,1.004544096,1.012035814,1.022753623,1.016742609,1.002858845,1.000455789,1.011904762,1.019704433,1.001996008
19/02/2016,1.011617516,1.006015038,1.008228461,1.004940182,1.045105149,0.999291484,0.99781136,0.99655541,1.00546697,0.988235294,0.990338164,1.013280212
22/02/2016,1.00795053,0.997757848,0.995679309,1.000177683,0.998057175,1.020136132,1.026112388,1.029558999,1.020842773,1.011904762,1.009756098,1.025557012
23/02/2016,1.002629273,0.999250936,0.99855352,0.9958548,1.007230256,1.006533222,0.99867671,0.998147719,0.994895695,1,1,0.996805112
24/02/2016,1.020104895,1.004497751,1.006277161,1.008205982,1.029265599,0.979975142,0.996432576,0.987821851,1.014276154,0.976470588,0.990338164,1.005128205
25/02/2016,0.99571551,0.997014925,0.995201536,0.992745503,1.00777897,1.012401353,0.995908347,1.018433721,1.009731691,1.024096386,1.019512195,1.003826531
26/02/2016,0.99827883,1.002245509,1.00144648,0.994534221,1.010513708,1.011414254,1.010168447,1.011067558,1.009528995,1.011764706,1.004784689,1.014612452
29/02/2016,1.004310345,1.000746826,1.001444391,1.012305854,0.983800869,1.009496284,0.998576512,0.997377423,0.994822006,1,1,0.997495304
01/03/2016,0.991416309,1.002985075,1.001923077,0.994039891,1.015127175,1.002999318,1.013033296,1.0004573,1.016157016,1.011627907,1.014285714,0.998744507
02/03/2016,0.991341991,0.996279762,0.99328215,0.993944791,0.960569695,1.0005437,1.019197909,1.006742087,1.000053356,1,1.004694836,1.015084852
03/03/2016,0.997379913,1.001493652,1.002415459,1.005733739,1.020318506,1.02214373,1.006903353,1.00215664,1.004481673,1.005747126,1,1.00371517
04/03/2016,0.99737303,1.002237136,1.000963855,0.993526932,1.028390743,1.009835194,1.008814887,1.000226526,1.005417751,1.005714286,1.004672897,0.998149291
07/03/2016,0.998244074,0.999255952,0.997592682,0.998684997,1.003532644,1.005922611,1.009708738,1.002604462,1.005599873,0.988636364,0.995348837,0.996291718
08/03/2016,1.00351803,1.005212211,1.005791506,1.025017955,1.019687093,1.006149418,0.992307692,0.999096454,0.983451537,1,0.990654206,0.995037221
09/03/2016,0.994741455,0.996296296,0.995201536,0.98446806,0.962281038,0.983485046,0.996124031,0.998191273,1.000267094,1.005747126,1,1
10/03/2016,1,1.002230483,1.003375121,0.995551601,1.010364071,1.009387809,1.004863813,1.00804077,0.992523364,0.994285714,0.995283019,1.001246883
11/03/2016,0.992951542,0.99925816,0.992311389,0.993863569,1.028274592,1.006156668,1.005808325,0.996629592,1.012698413,0.994252874,1,1.001867995
14/03/2016,0.998225377,1.002969562,0.998547215,1.007612996,0.977874408,1.001301914,1.001924928,1.005410889,1.005685139,1.011560694,1.009478673,1.010565569
15/03/2016,1.015111111,1.005181347,1.006304559,1.000713903,0.977766152,0.996099337,0.997118156,1.004933288,1.001690617,0.994285714,0.995305164,1.009225092
16/03/2016,1.00262697,1.000736377,0.999518072,0.998751561,1.016853933,1.004829657,0.996146435,1.006471048,1.009599156,1,1,1.007312614
17/03/2016,0.997379913,1.003679176,1.003857281,1.006666667,1.052354644,1.016887503,1.005802708,0.987030263,0.991275729,1.005747126,1.004716981,0.995160315
18/03/2016,0.992994746,0.999266862,0.99807877,1.000118259,0.98275,1.004726622,1.014423077,1.001684636,1.003109354,1.011428571,1.014084507,1.004863222
21/03/2016,1.005291005,1.001467351,1.001443696,0.995506681,1.002925464,1.000381437,1.009478673,1.005045409,1.004938531,0.994350282,0.99537037,1.001814882
22/03/2016,1.005263158,0.998534799,0.997116771,1.002138021,1.005072923,1.002033554,1.00657277,1.013163766,1.014010874,0.988636364,0.995348837,1.001811594
23/03/2016,1.004363002,1,0.998072289,1.003022401,0.997981073,1.002917301,1.007462687,1.002312266,0.993194473,1.011494253,1.009345794,1.006027728
24/03/2016,1.003475239,1.002934703,1.004828585,0.993973412,0.951194841,0.968761857,0.984259259,0.992859497,0.996054817,0.988636364,0.986111111,0.992810066
25/03/2016,1,1,1,1,1,1,1,1,1,1,1,1
28/03/2016,1,1,1,1,1,1,1,1,0.995153221,1,1,1
29/03/2016,0.99047619,1.001463058,1,1.004695952,0.996809783,0.997780679,0.99247413,0.992697499,1.012935323,0.994252874,1,0.998189499
30/03/2016,0.998251748,1.00073046,1.000961076,0.99420187,1.036404854,1.015569802,1.01042654,1.008470798,0.996380933,1.01734104,1.014084507,1.013301088
31/03/2016,1.001751313,1,1.000480077,1.010652226,0.994724653,0.995748518,1.003752345,1.00198939,1.005655874,1,1,0.997016706
01/04/2016,1.01048951,1,0.997120921,0.995995996,0.994826025,0.997671109,0.999065421,0.998786675,1.007636345,0.982954545,0.990740741,1.00299222
04/04/2016,1.00432526,0.999270073,1,1.001832693,1.002730464,1.001556218,1.014967259,1.00320265,0.990322085,1.01734104,1.004672897,1.007159905
05/04/2016,1.006029285,1.006574142,1.008662175,1.006963295,0.98003112,0.979671112,0.977880184,0.992844562,0.998345398,0.982954545,0.990697674,0.993483412
06/04/2016,1.007705479,0.998548621,0.995229008,0.999941397,1.02910823,1.009119746,1.004712535,1.005211221,1.011912161,1.005780347,1.004694836,1.011329756
07/04/2016,1.005097706,1.001453488,1.002396932,1.009435621,1.00861404,1.009168304,0.998123827,1.003419369,0.993090388,1.005747126,1.004672897,1.003537736
08/04/2016,1.001690617,1.001451379,1.0023912,0.990478402,1.027023582,0.999351071,1.002819549,1.004726833,1.007009225,1.005714286,1,1.001175088
11/04/2016,0.989029536,0.996376812,0.995229008,0.993317702,1.019486161,1.004025974,1.003748828,0.992231947,0.990634116,1.005681818,1,0.992957746
12/04/2016,0.994027304,0.997090909,0.995206136,0.991856485,1.03834916,1.004656577,1.000933707,0.999779469,1.009764414,1,0.995348837,0.994089835
13/04/2016,0.998283262,1,1.000963391,1.006722989,1.005979599,1.024462469,1.027052239,1.01731554,1.015195702,1.016949153,1.014018692,1.014268728
14/04/2016,1.006018917,1.001458789,1.001443696,0.998936233,0.995221445,1.008797285,1.009990917,1.010407632,1.005543796,1.005555556,1.004608295,1.002930832
15/04/2016,1,1.001456664,1.001922153,1.004141277,0.978686029,0.993397284,0.996402878,0.997532189,0.998145549,0.994475138,0.990825688,0.993571011
18/04/2016,1.002564103,1,0.998561151,0.988687916,1.016752423,0.998369702,0.994584838,0.994191675,0.995932714,1,1,1.002352941
19/04/2016,0.984654731,0.996363636,0.994236311,0.994815565,1,1.00477327,0.995462795,1.00194742,1,1.005555556,1.009259259,0.995305164
20/04/2016,1.001731602,1.000729927,1.001932367,1.011680843,1.029657526,1.023127891,0.999088423,1.000863838,0.999798326,1.005524862,0.995412844,1.001179245
21/04/2016,0.99394987,0.997811816,0.994696239,0.984427734,0.992684878,1.000244379,1.005474453,1.003776028,1.000201715,1,1,0.989988221
22/04/2016,0.995652174,1.000730994,1,0.997473836,1.010708117,0.991204495,0.993647913,0.992691316,0.997378239,0.989010989,1,0.989292088
25/04/2016,0.992139738,1,0.997576345,1.001567776,0.9784689,0.99445403,0.985388128,0.989822434,0.990850268,0.994444444,1,1.001202646
26/04/2016,0.992957746,0.997808619,0.997084548,0.988440698,0.981604378,0.986615442,0.989805375,0.995077664,0.999948982,1,1,1
27/04/2016,0.995567376,1.000732064,0.998538012,1.006699963,1.010200451,1.00640623,1.00093633,0.999230516,1.006989796,0.994413408,1,0.996996997
28/04/2016,1.015138023,1.005120702,1.006832601,1.00393272,1.020429729,1.010234648,1.003741815,1.000880088,0.992754725,1,1,0.998795181
29/04/2016,0.999122807,0.999272198,0.999030538,1.002109323,1.029340697,1.00728935,0.995340168,0.988349088,0.993365316,1.005617978,1,0.998190591
02/05/2016,1,1,1,1,1,1,1,1,1.000770654,1,1,1
03/05/2016,1.006145742,1.004369993,1.004366812,1.014914602,1.036329086,0.993254017,0.97752809,0.996441281,0.99594435,0.983240223,0.986175115,0.997583082
04/05/2016,1.008726003,1.002900653,1.004347826,0.996859445,0.974652141,0.981600395,0.996168582,0.999330357,0.997731959,0.988636364,1,1.009085403
05/05/2016,0.999134948,0.998553868,0.997113997,1.005290376,0.962704737,0.995471128,0.998076923,1.000111682,0.996331887,1.005747126,1,1.010804322
06/05/2016,0.999134199,1.005068791,1.006753497,1.008455535,1.021266812,0.996587893,0.988439306,0.997431602,1.008141042,0.988571429,1,0.99584323
09/05/2016,1.000866551,1.000720461,1,0.997713281,1.035569563,1.011666244,1.009746589,1.008956561,1.001080136,1.01734104,1.004672897,1.01431127
10/05/2016,0.998268398,0.999280058,1,1.002233192,0.953152174,0.981448985,0.995173745,1.003106968,1.004881056,1,1,1.008230453
11/05/2016,1.001734605,1.000720461,1.001916627,1.000879559,1.034211427,1.018263091,1.007759457,0.999778761,0.995960732,1,0.995348837,0.996501458
12/05/2016,0.994805195,0.997840173,0.9976088,0.997305056,1.022383945,1.007776245,0.999037536,0.99214428,0.994096206,1.005681818,1.004672897,0.982445875
13/05/2016,1.003481288,1.000721501,1.001917546,1.005756917,0.988244176,0.995892968,0.993256262,1.005241441,1.002427184,0.983050847,0.990697674,1.004169148
16/05/2016,1.004336513,1.002162942,1.00430622,0.997897319,1.014624031,1.000499875,1.001939864,0.996893721,1.004636546,1.005747126,1.004694836,0.998220641
17/05/2016,0.988773748,0.997841727,0.995235827,1.004097161,1.007851995,1.002498126,0.997095837,1.000333853,0.991641454,1.011428571,1.009345794,1.001188354
18/05/2016,0.997379913,1,1.000478698,0.986243078,1.006937033,0.995639173,0.993203883,0.984314162,0.988106319,0.988700565,0.99537037,0.986350148
19/05/2016,0.983362522,0.994232156,0.992822967,1.002009575,0.922840488,0.965336003,0.974682307,0.990393309,0.994871258,0.994285714,1,0.975932611
20/05/2016,1.00445236,1.000725163,1.000481928,0.995222085,1.020558172,1.01257454,1.00591716,1.013009243,1.016728038,1.011494253,1.009302326,1
23/05/2016,1.010638298,1.002173913,1.002408478,1.001778094,1.00821517,1.006657278,1.011964108,1.003830123,1.004863411,1,1.004608295,1.012330456
24/05/2016,0.989473684,0.999276934,0.999519462,0.999763342,0.987052126,0.995167239,0.989162562,0.996857816,1.000926784,1.005681818,1.004587156,0.992082826
25/05/2016,0.993794326,1.000723589,1.001923077,1.007219789,0.948207622,0.997444089,1.009960159,1.00394011,0.999897119,1.011299435,1.00913242,1.004297115
26/05/2016,0.999107939,1.000723066,0.999040307,1.007696827,1.017889088,1.016143498,1.004930966,1.00325185,1.003909867,1.005586592,1.004524887,0.999388753
27/05/2016,1.005357143,1.002890173,1.005763689,0.998542359,0.993204452,0.997856512,1.010794897,1.005253157,1.008609204,1,0.995495495,1.004281346
30/05/2016,1,1,1,1,1,1,1,1,0.999644345,1,1,1
31/05/2016,0.997335702,0.997838617,0.995702006,1.004320916,0.976406748,0.996082891,1.003883495,1.005225706,1.007827192,0.994444444,1,1.005481121
01/06/2016,1.016918967,1.005776173,1.007673861,1.011569767,1.031049897,1.008626158,1.008704062,1.009401615,1.012204347,0.988826816,0.995475113,1.01029679
02/06/2016,1.00262697,1.00143575,1.002379819,1.002931203,1.002343567,1.004401962,1.003835091,0.998246767,1.000846993,1.005649718,0.995454545,0.99940048
03/06/2016,1.002620087,1.003584229,1.003323837,1.01008596,1.007832593,1.001627849,1.006685769,0.997255763,0.998904819,1.005617978,1.00913242,1.00779844
06/06/2016,1.013937282,1.003571429,1.005205868,0.996822875,1.099756409,1.025128141,1.018026565,1.013869015,1.010266122,1.005586592,0.990950226,1.00952381
07/06/2016,0.985395189,0.998576512,0.997175141,1.002276608,0.991351123,1.001463415,1.000931966,0.995765932,0.999013418,1.005555556,1.01369863,0.986438679
08/06/2016,1.004359198,1.001425517,1.001888574,1.004372516,0.998084903,1.008158792,1.005586592,1.007195813,1.005777207,0.994475138,0.995495495,1.005379558
09/06/2016,1.009548611,1.002135231,1.003298775,1.004296941,1.026862808,1.006643314,1.009259259,1.000432994,0.999852717,1,0.995475113,1.009512485
10/06/2016,1.003439381,1.002130682,1.001878816,1.002645949,1.018997197,0.991960643,0.988990826,0.997619563,0.992241972,0.977777778,0.986363636,0.998233216
13/06/2016,1.020565553,1.000708717,1.001875293,1.00252667,1.003871231,1.004596589,0.996289425,0.994468547,0.988519398,0.988636364,0.98156682,1.01120944
14/06/2016,0.999160369,1.002124646,1.005147403,1.014225707,0.994012584,0.989283564,0.991620112,0.999672811,1.000700841,0.982758621,0.981220657,0.992998833
15/06/2016,0.996638655,0.996466431,0.995810056,1.006847424,0.979989791,0.991601753,1.001877934,0.998036221,0.99809905,1.005847953,1.004784689,0.997649824
16/06/2016,1.010961214,1.004964539,1.009350164,1.001096912,1.030940723,1.005523506,0.995313964,0.992675995,0.999849639,0.988372093,0.99047619,1.00647821
17/06/2016,0.990825688,0.997177135,0.996294581,0.986029694,0.978779305,0.996948242,0.99905838,0.99955952,0.991628653,1.017647059,1.009615385,0.994733762
20/06/2016,0.973063973,0.992922859,0.989772199,0.980664518,0.973053892,0.995592017,0.993402451,0.992178032,0.992720655,1.028901734,1.038095238,0.991176471
21/06/2016,0.990484429,0.997148967,0.996242367,0.994560907,0.998938992,0.991145001,0.998102467,0.995114368,1.000203687,1,1.004587156,0.990504451
22/06/2016,1.005240175,0.999285204,0.99669967,0.994986898,0.984280404,1.00508748,1.009505703,1.000557911,0.996079829,1.011235955,1,1.006590773
23/06/2016,0.984361425,0.99713877,0.99385052,0.996163976,1.007337866,0.999753086,0.994350282,1.0016728,1.007768975,1.011111111,1.02739726,0.992857143
24/06/2016,1.097087379,1.010043042,1.030937649,1.047473993,1.09051955,1.03358854,1.047348485,1.042195502,1.030126287,0.956043956,0.911111111,1.041366906
27/06/2016,1.039420756,1.006392045,1.010618652,1.022277092,1.080550098,1.035125448,1.03164557,1.015596624,1.004874206,0.994252874,0.956097561,1.037996546
28/06/2016,0.991486068,0.998588567,0.997715852,1.005099029,0.991818182,0.988227147,0.994741455,0.998737772,1.004899559,1.01734104,1.010204082,1.003882418
29/06/2016,0.993754879,1.002826855,1.005494505,1.00758304,0.990834097,1.011913104,1.011453744,1.004949974,1.006874695,1.028409091,1.025252525,1.011049724
30/06/2016,0.994501178,1.000704722,0.99863388,1.006624974,1.021276596,1.013157895,1.011324042,1.013938378,1.025035107,1.011049724,1.014778325,1.006557377
01/07/2016,1.021327014,1.014788732,1.019151847,1.009740431,1.033514493,1.027682843,1.02670112,1.024082687,1.014503023,1.027322404,1.014563107,1.023344191
04/07/2016,1,0.997918112,0.993288591,1.005944311,1.029798422,1.014632524,1.009228188,1.003835285,0.998370198,1.005319149,0.995215311,1.004244032
05/07/2016,1.013921114,1.004867872,1.005855856,1.012855069,1.032340426,1.009614334,0.996674979,1.003317917,1.003684701,1,0.975961538,1.00264131
06/07/2016,1.018306636,1.005536332,1.006269592,1.001995906,1.03215169,0.992208635,0.995829858,1.004108628,1.011803522,0.978835979,0.985221675,1.011064278
07/07/2016,0.992509363,0.997935306,0.99599466,0.990500026,1.014376997,1.013632893,1.007537688,1.008982036,0.99940293,1.010810811,1.02,0.999478895
08/07/2016,1.004528302,1,0.998659517,1.006239365,0.977952756,0.993544222,1,1.003956479,1.012040441,1.005347594,1.014705882,0.997393118
11/07/2016,0.995492111,1.005517241,1.0049217,0.997540228,1.024154589,1.018301928,1.021612635,1.010837438,1.00999001,1.015957447,1.024154589,1.016727653
12/07/2016,0.980377358,0.999314129,0.995102404,0.991112709,0.994496855,1.000638094,1.00081367,0.993177388,0.995279202,1.010471204,1.023584906,0.998457584
13/07/2016,0.986143187,1.002059025,0.999105145,1.01233608,0.963636364,0.998193219,0.994308943,0.996074583,0.997379952,0.994818653,1,0.98661174
14/07/2016,0.993754879,1.004109589,1.000895656,0.99293431,1.009844135,1.00149063,1.002452984,1.001970443,0.994519679,1.010416667,1.004608295,1.003131524
15/07/2016,0.996857816,0.999317872,0.996868009,0.986025886,0.990251828,0.995322135,1.004893964,1,1.004371983,0.979381443,0.981651376,0.990634755
18/07/2016,1.007092199,1.000682594,0.996409336,1.004079071,0.996718622,1.005767998,1.00974026,1.001966568,0.999093135,1.010526316,1.018691589,1.011029412
19/07/2016,1.004694836,1.000682128,1.002252252,1.000104167,1.003292181,1.004460493,1.00562701,1.008832188,1.007987655,1,0.995412844,1.006233766
20/07/2016,0.996884735,0.998636673,0.997752809,0.992188314,0.992616899,0.991858744,1.002398082,0.999027237,1.002701486,1.005208333,1.00921659,1.007227672
21/07/2016,0.996875,0.997269625,0.994594595,0.995538526,0.953719008,0.99520307,0.998405104,1.00097371,0.995464751,1,1,0.998462327
22/07/2016,1.007836991,1.002737851,1.003623188,1.008119365,1.030329289,1.006855184,1.00399361,1.005836576,1.011322116,1,1,1.007700205
25/07/2016,0.99688958,1.001365188,0.999097473,1.002039642,0.992430614,0.994148936,1.000795545,0.999032882,0.995985727,1.005181347,1.00913242,1.004075395
26/07/2016,1.007020281,1.002726653,1.004968383,0.995929019,0.975423729,0.988443018,0.997615262,0.998063892,1.005418719,0.994845361,1,1.00304414
27/07/2016,0.999225407,1,0.999550562,1.018918352,1.021720243,1.014939916,1.007171315,1.003879728,1.002004365,1.005181347,1.009049774,0.996965099
28/07/2016,1.003100775,1.006118287,1.008093525,1.001697269,1.038265306,0.996906667,0.996835443,0.997101449,1.001466927,1,1.004484305,0.996448503
29/07/2016,1,0.999324324,0.997769848,1.010166359,0.991809992,0.995078108,0.98968254,1.001937984,0.998002574,0.994845361,0.991071429,1.00101833
01/08/2016,1.005409583,1.003380663,1.0049173,0.991867439,1.025598679,1.004516129,1.012830794,1.001934236,1.001867995,1,1,1.011698881
02/08/2016,0.992313605,0.993261456,0.991992883,0.989494722,0.998389694,0.98298009,0.988915281,0.989382239,0.984018468,0.994818653,0.995495495,0.994972348
03/08/2016,0.993803253,1,1,1.003469885,1.009677419,0.997168681,0.98398719,0.990243902,0.998556348,0.994791667,0.990950226,0.977766549
04/08/2016,1.006235386,1,1,1.030346821,0.99201278,1.009610134,1.015459723,1.018719212,1.017800669,1,1.00456621,1.004651163
05/08/2016,1.00929512,1.02238806,1.01793722,1.000601082,1.02173913,1.011249324,1.020032051,1.011605416,1.010786577,1.020942408,1.022727273,1.009773663
08/08/2016,0.99923254,1.00398142,1.000881057,1.007859431,0.97320725,1.006845652,1.018067557,1.003824092,1.003337578,1.005128205,1.008888889,1.00815079
09/08/2016,1.007680492,1.002643754,1.003521127,1.012367754,1.012955466,1.017104005,1.010030864,1.011428571,1.007922266,1.005102041,1,1.00707428
10/08/2016,1.000762195,1.007910349,1.011842105,1.018251398,1.012789768,0.996344266,0.998472116,0.996233522,0.997437902,1,1.004405286,0.998996488
11/08/2016,1.006092917,1.000654022,1.003034244,1.00968488,1.016574586,1.003249817,1.003825555,1.004725898,1.007314206,1.005076142,1.004385965,1.005524862
12/08/2016,0.999242998,0.999346405,0.998703544,0.997089,1,1.009926855,1.010670732,1.002822201,1.004927173,1.01010101,1.013100437,0.995004995
15/08/2016,1.006818182,1,1.001730852,0.991767972,0.998447205,0.997413347,1.006033183,1.009380863,1.009117887,1.005,0.995689655,1.00753012
16/08/2016,1,0.999345978,0.999136069,0.990493196,0.99844479,1.011099585,1.000749625,0.989776952,0.986745088,0.995024876,1.004329004,0.995017439
17/08/2016,0.993227991,0.993455497,0.990056204,0.998781973,0.985981308,0.991381964,0.988764045,0.99342723,0.99308915,0.995,0.99137931,0.987981973
18/08/2016,0.993181818,1.002635046,1.005240175,1.003804878,0.985781991,0.99078961,0.996969697,0.994328922,0.995781141,1,1,0.992904207
19/08/2016,1.003813883,0.99868594,0.998696785,0.989794927,1.00400641,1.005326927,0.994680851,1.003802281,1.006202228,1,1.004347826,1.001531394
22/08/2016,0.999240122,0.998684211,0.998260113,1.008935585,0.976855547,0.992311688,0.997708174,0.995265152,0.99474758,0.994974874,0.995670996,0.996432212
23/08/2016,0.996197719,1.001317523,1.00130719,1.010316302,0.985294118,0.994032039,0.993874426,1.000951475,1.002792809,1.005050505,1.008695652,1.001534527
24/08/2016,0.99389313,1.001973684,1.003481288,0.999614681,0.97761194,1.001263956,0.985362096,0.990494297,0.98894691,1,1.004310345,0.994382022
25/08/2016,1.003072197,1.000656599,1.002168257,1.000289101,0.946564885,0.983589312,1.004691165,1,1.004400246,0.994974874,0.991416309,1.000513611
26/08/2016,0.998468606,0.999343832,0.998701861,1.006213873,1.012544803,1.004705882,0.99844358,1.001919386,0.997940945,1,1,1.000513347
29/08/2016,1,1,1,1,1,1,1,1,1.009438518,1,1,1
30/08/2016,1,1.002626395,1.002166378,0.999186175,0.997345133,1.003832233,1.011691348,1.004789272,0.996477342,1,1,1.00564392
31/08/2016,0.992331288,1,1.000864678,0.995592181,0.95119787,0.99300106,0.99229584,0.999046711,0.996333959,0.994949495,0.995670996,0.992346939
01/09/2016,0.989180835,0.996070727,0.993088553,0.995909528,0.973880597,0.984728748,0.986024845,0.982824427,0.988654781,1,1.004347826,0.993316195
02/09/2016,0.99921875,0.999342538,1.000434972,0.987001691,1.031609195,1.002711203,1.003149606,1.005825243,1.006424457,1.005076142,1,0.997929607
05/09/2016,1,0.998684211,0.99826087,1.00719671,1.033426184,1.013951979,1.01255887,1.001930502,1.003389831,1.01010101,1.008658009,1.003630705
06/09/2016,0.995308835,1.002635046,1.003484321,0.999951393,1.000898473,0.999146667,1.006976744,0.997109827,0.996840997,0.995,1,1.001550388
07/09/2016,1.007069914,1,0.998697917,1.00204161,1.036804309,1.006298708,1.005388761,1.005797101,1.011003521,0.994974874,1,1.002063983
08/09/2016,1.000780031,0.997371879,0.997827032,0.983118269,0.997402597,1.003076597,1.00229709,1.002881844,1.001001306,1.005050505,1.008583691,1.007209063
09/09/2016,0.994544037,0.988801054,0.985191638,0.975032073,0.978298611,1.002432575,0.993888464,0.992337165,0.97908059,0.994974874,0.995744681,0.990797546
12/09/2016,1.000783699,0.99467022,0.99204244,0.998734818,0.955634428,0.967714708,0.970023059,0.982625483,0.999644634,0.97979798,0.974358974,0.969040248
13/09/2016,1.001566171,1.005358339,1.006684492,0.993514061,1.025998143,1.01079372,1.007131537,1.008840864,0.995778528,1.005154639,1.00877193,1.007454739
14/09/2016,1,0.992671552,0.988047809,0.996429846,0.971945701,0.98597778,0.99606609,1,0.998304253,0.994871795,1,0.988900634
15/09/2016,0.999218139,0.998657718,0.997759857,0.996621795,0.993482309,0.993107975,0.998420221,0.994157741,1.006839211,1,0.991304348,0.998396579
16/09/2016,1.008607199,1.005376344,1.006735519,1.004160033,1.005623243,1.003965631,1.007120253,1.008814887,1.006259989,1.005154639,1.013157895,1.005353319
19/09/2016,1.006206362,0.997994652,0.997769848,0.994015957,1.008387698,1.015470704,1.018853103,1.009708738,1.007765277,1.01025641,1.004329004,1.012247071
20/09/2016,1.00848111,1.002679169,1.002682164,1.01198868,1.009242144,1.00378174,1.00693909,1.010576923,1.00569152,1.010152284,1,1.013150973
21/09/2016,0.996941896,1.001336005,1.001337494,0.996034167,1.001831502,0.996447793,1.003062787,1.003805899,1.012319882,1,1.004310345,0.999480789
22/09/2016,1.003067485,1.00466978,1.00667854,1.0237366,1.062157221,1.023009614,1.010687023,1.004739336,1.003010235,1.010050251,1.004291845,1.007272727
23/09/2016,1.008409786,1.005312085,1.007961079,0.998454251,1.002581756,1.006124604,1.006042296,1.006603774,1.004458926,0.995024876,0.991452991,1.016503352
26/09/2016,1.004548901,0.999339498,0.999122422,1.00669197,0.980257511,0.991813602,0.989489489,0.990627929,0.992444938,0.99,0.99137931,1.00304414
27/09/2016,0.999245283,1.002643754,1.004830918,1.009673579,0.996497373,0.994074074,1.000758725,0.998107852,0.999655929,0.994949495,0.991304348,1.001011634
28/09/2016,0.994712991,0.999340804,0.999125874,0.996609836,0.973637961,0.993400043,0.9969674,1.002843602,1.006625651,1.010152284,1.013157895,0.98938858
29/09/2016,0.998481397,0.996042216,0.993875766,0.990238612,1.018050542,1.027861123,1.00608365,1.003780718,0.995255802,1.010050251,1.004329004,1.004596527
30/09/2016,1.004562738,1.002649007,1.003521127,0.984466793,0.999113475,0.997706422,0.988662132,0.994350282,1.002963154,0.990049751,0.99137931,0.992882562
03/10/2016,1.005299016,0.994715984,0.992982456,1.008445433,0.999112689,1.012434692,1.019877676,1.013257576,1.010190537,1.015075377,1.02173913,1.007168459
